month_end,sleeve,trailing_sharpe,state_before
2021-03-31 00:00:00+00:00,XSMOM,1.871662576681326,ON
2021-03-31 00:00:00+00:00,D1REV_NAS,1.9221780000560065,ON
2021-03-31 00:00:00+00:00,WED_BTC,3.153926697286378,ON
2021-03-31 00:00:00+00:00,DEFEND,0.0,ON
2021-04-30 00:00:00+00:00,RISKPAR,5.376051837560534,ON
2021-04-30 00:00:00+00:00,TSMOM,5.2247375306299615,ON
2021-04-30 00:00:00+00:00,EVE_XAU,0.14480155850219964,ON
2021-04-30 00:00:00+00:00,D1REV_UK,0.521644410910334,ON
2021-04-30 00:00:00+00:00,XSMOM,3.3492694216427723,ON
2021-04-30 00:00:00+00:00,D1REV_NAS,1.8573162743720482,ON
2021-04-30 00:00:00+00:00,WED_BTC,-1.3087627642678914,ON
2021-04-30 00:00:00+00:00,DEFEND,0.0,ON
2021-05-31 00:00:00+00:00,RISKPAR,3.969144496234735,ON
2021-05-31 00:00:00+00:00,TSMOM,2.258659408849181,ON
2021-05-31 00:00:00+00:00,EVE_XAU,-5.861969723091743,ON
2021-05-31 00:00:00+00:00,D1REV_UK,-2.844080569898382,ON
2021-05-31 00:00:00+00:00,XSMOM,0.11474775324931837,ON
2021-05-31 00:00:00+00:00,D1REV_NAS,1.1127349502315989,ON
2021-05-31 00:00:00+00:00,WED_BTC,-3.0200416678399242,ON
2021-05-31 00:00:00+00:00,DEFEND,0.0,ON
2021-06-30 00:00:00+00:00,RISKPAR,0.5106542053827281,ON
2021-06-30 00:00:00+00:00,TSMOM,-0.8569529963819007,ON
2021-06-30 00:00:00+00:00,EVE_XAU,-3.1019565973003655,ON
2021-06-30 00:00:00+00:00,D1REV_UK,-1.2390563910502894,ON
2021-06-30 00:00:00+00:00,XSMOM,-0.3503338801650116,ON
2021-06-30 00:00:00+00:00,D1REV_NAS,1.2887268674703072,ON
2021-06-30 00:00:00+00:00,WED_BTC,-0.6038668683910106,OFF
2021-06-30 00:00:00+00:00,DEFEND,0.0,ON
2021-07-31 00:00:00+00:00,RISKPAR,0.6748894886334998,ON
2021-07-31 00:00:00+00:00,TSMOM,-1.4188678707390194,ON
2021-07-31 00:00:00+00:00,EVE_XAU,-1.2985213110553426,OFF
2021-07-31 00:00:00+00:00,D1REV_UK,2.1746755644269515,OFF
2021-07-31 00:00:00+00:00,XSMOM,-3.3487916239292264,ON
2021-07-31 00:00:00+00:00,D1REV_NAS,0.9435956394676328,ON
2021-07-31 00:00:00+00:00,WED_BTC,2.8744082253475502,OFF
2021-07-31 00:00:00+00:00,DEFEND,0.0,ON
2021-08-31 00:00:00+00:00,RISKPAR,4.481473212108512,ON
2021-08-31 00:00:00+00:00,TSMOM,3.0250547087088444,OFF
2021-08-31 00:00:00+00:00,EVE_XAU,-3.9827293588207735,OFF
2021-08-31 00:00:00+00:00,D1REV_UK,1.5994365133999557,ON
2021-08-31 00:00:00+00:00,XSMOM,-0.09920145848354482,OFF
2021-08-31 00:00:00+00:00,D1REV_NAS,-3.392428823764787,ON
2021-08-31 00:00:00+00:00,WED_BTC,2.972132087875589,ON
2021-08-31 00:00:00+00:00,DEFEND,0.0,ON
2021-09-30 00:00:00+00:00,RISKPAR,1.7010694572624239,ON
2021-09-30 00:00:00+00:00,TSMOM,1.027514135138946,ON
2021-09-30 00:00:00+00:00,EVE_XAU,-0.348944801654025,OFF
2021-09-30 00:00:00+00:00,D1REV_UK,-0.9991796367393648,ON
2021-09-30 00:00:00+00:00,XSMOM,4.769980223794911,OFF
2021-09-30 00:00:00+00:00,D1REV_NAS,-4.99812737055779,ON
2021-09-30 00:00:00+00:00,WED_BTC,4.61396563922752,ON
2021-09-30 00:00:00+00:00,DEFEND,-2.4263340195021685,ON
2021-10-31 00:00:00+00:00,RISKPAR,1.979637016152151,ON
2021-10-31 00:00:00+00:00,TSMOM,1.1247137135897571,ON
2021-10-31 00:00:00+00:00,EVE_XAU,-1.4091669038766133,OFF
2021-10-31 00:00:00+00:00,D1REV_UK,-0.8602952011608308,ON
2021-10-31 00:00:00+00:00,XSMOM,2.242181449930216,ON
2021-10-31 00:00:00+00:00,D1REV_NAS,-3.6867008167962703,OFF
2021-10-31 00:00:00+00:00,WED_BTC,4.2036052855636346,ON
2021-10-31 00:00:00+00:00,DEFEND,0.775811766599779,ON
2021-11-30 00:00:00+00:00,RISKPAR,-0.3241920608827814,ON
2021-11-30 00:00:00+00:00,TSMOM,0.6832732923389412,ON
2021-11-30 00:00:00+00:00,EVE_XAU,-1.1339745146150098,OFF
2021-11-30 00:00:00+00:00,D1REV_UK,2.563543154924318,OFF
2021-11-30 00:00:00+00:00,XSMOM,-1.1225951457495387,ON
2021-11-30 00:00:00+00:00,D1REV_NAS,-1.4884655378949263,OFF
2021-11-30 00:00:00+00:00,WED_BTC,1.5009197603501507,ON
2021-11-30 00:00:00+00:00,DEFEND,0.775811766599779,ON
2021-12-31 00:00:00+00:00,RISKPAR,-1.4517379571427418,ON
2021-12-31 00:00:00+00:00,TSMOM,-2.477412412628846,ON
2021-12-31 00:00:00+00:00,EVE_XAU,1.2434378925563814,OFF
2021-12-31 00:00:00+00:00,D1REV_UK,0.108407880436907,ON
2021-12-31 00:00:00+00:00,XSMOM,0.5580367179227562,ON
2021-12-31 00:00:00+00:00,D1REV_NAS,1.0696107831809618,OFF
2021-12-31 00:00:00+00:00,WED_BTC,-3.6685653513893373,ON
2021-12-31 00:00:00+00:00,DEFEND,0.0,ON
2022-01-31 00:00:00+00:00,RISKPAR,-1.3446988214767936,OFF
2022-01-31 00:00:00+00:00,TSMOM,-1.4837292513606102,ON
2022-01-31 00:00:00+00:00,EVE_XAU,2.177467789689599,ON
2022-01-31 00:00:00+00:00,D1REV_UK,-2.806570060480162,ON
2022-01-31 00:00:00+00:00,XSMOM,2.9092052606901655,ON
2022-01-31 00:00:00+00:00,D1REV_NAS,-0.1946646428436419,ON
2022-01-31 00:00:00+00:00,WED_BTC,-2.5415958300817882,ON
2022-01-31 00:00:00+00:00,DEFEND,-1.216489742359966,ON
2022-02-28 00:00:00+00:00,RISKPAR,-2.594831459132365,OFF
2022-02-28 00:00:00+00:00,TSMOM,-1.4338822898476686,OFF
2022-02-28 00:00:00+00:00,EVE_XAU,-0.27821036142999583,ON
2022-02-28 00:00:00+00:00,D1REV_UK,2.94336216545321,ON
2022-02-28 00:00:00+00:00,XSMOM,1.1820346538956648,ON
2022-02-28 00:00:00+00:00,D1REV_NAS,-0.6600621674609277,ON
2022-02-28 00:00:00+00:00,WED_BTC,-4.458639399993841,OFF
2022-02-28 00:00:00+00:00,DEFEND,-1.315083195441355,ON
2022-03-31 00:00:00+00:00,RISKPAR,1.892216906451677,OFF
2022-03-31 00:00:00+00:00,TSMOM,-0.8379466607549112,OFF
2022-03-31 00:00:00+00:00,EVE_XAU,-1.3792217651072347,ON
2022-03-31 00:00:00+00:00,D1REV_UK,1.455637435908315,ON
2022-03-31 00:00:00+00:00,XSMOM,-2.6341666484680992,ON
2022-03-31 00:00:00+00:00,D1REV_NAS,-1.0575885539393344,OFF
2022-03-31 00:00:00+00:00,WED_BTC,0.1171060370580784,OFF
2022-03-31 00:00:00+00:00,DEFEND,4.410535862488199,OFF
2022-04-30 00:00:00+00:00,RISKPAR,-0.9456695439901343,ON
2022-04-30 00:00:00+00:00,TSMOM,3.148431245807629,OFF
2022-04-30 00:00:00+00:00,EVE_XAU,-3.6478080156106283,OFF
2022-04-30 00:00:00+00:00,D1REV_UK,-0.12741955719292997,ON
2022-04-30 00:00:00+00:00,XSMOM,0.416995379041881,ON
2022-04-30 00:00:00+00:00,D1REV_NAS,1.12906268501797,OFF
2022-04-30 00:00:00+00:00,WED_BTC,1.9288818416430435,OFF
2022-04-30 00:00:00+00:00,DEFEND,4.096767635057933,ON
2022-05-31 00:00:00+00:00,RISKPAR,-3.385101737055161,ON
2022-05-31 00:00:00+00:00,TSMOM,4.049977118260675,ON
2022-05-31 00:00:00+00:00,EVE_XAU,-1.0557669380854906,OFF
2022-05-31 00:00:00+00:00,D1REV_UK,-0.45582434862276844,ON
2022-05-31 00:00:00+00:00,XSMOM,2.7726824216177977,ON
2022-05-31 00:00:00+00:00,D1REV_NAS,2.615055971536872,ON
2022-05-31 00:00:00+00:00,WED_BTC,-1.2058070090545725,ON
2022-05-31 00:00:00+00:00,DEFEND,-0.630992661415493,ON
2022-06-30 00:00:00+00:00,RISKPAR,-3.5569570205661627,OFF
2022-06-30 00:00:00+00:00,TSMOM,3.634502882395922,ON
2022-06-30 00:00:00+00:00,EVE_XAU,-0.2004001624386487,OFF
2022-06-30 00:00:00+00:00,D1REV_UK,-0.09523536789280239,OFF
2022-06-30 00:00:00+00:00,XSMOM,2.0545670609561095,ON
2022-06-30 00:00:00+00:00,D1REV_NAS,1.1452638597921645,ON
2022-06-30 00:00:00+00:00,WED_BTC,-2.6424562339416027,ON
2022-06-30 00:00:00+00:00,DEFEND,0.733494873567722,ON
2022-07-31 00:00:00+00:00,RISKPAR,-0.1542786137300158,OFF
2022-07-31 00:00:00+00:00,TSMOM,-0.1274283024038576,ON
2022-07-31 00:00:00+00:00,EVE_XAU,-2.770483262995394,OFF
2022-07-31 00:00:00+00:00,D1REV_UK,2.4414829606162005,OFF
2022-07-31 00:00:00+00:00,XSMOM,0.08758637904372214,ON
2022-07-31 00:00:00+00:00,D1REV_NAS,-0.6636633957205128,ON
2022-07-31 00:00:00+00:00,WED_BTC,1.20995277893814,OFF
2022-07-31 00:00:00+00:00,DEFEND,0.45807802317820073,ON
2022-08-31 00:00:00+00:00,RISKPAR,-2.40126812663047,OFF
2022-08-31 00:00:00+00:00,TSMOM,0.7771259744556318,ON
2022-08-31 00:00:00+00:00,EVE_XAU,-4.098080335893291,OFF
2022-08-31 00:00:00+00:00,D1REV_UK,4.293556299750662,ON
2022-08-31 00:00:00+00:00,XSMOM,3.798833519311749,ON
2022-08-31 00:00:00+00:00,D1REV_NAS,0.1669288040319088,ON
2022-08-31 00:00:00+00:00,WED_BTC,2.9090602984328022,ON
2022-08-31 00:00:00+00:00,DEFEND,-2.9942663254064725,ON
2022-09-30 00:00:00+00:00,RISKPAR,-4.69347419720621,OFF
2022-09-30 00:00:00+00:00,TSMOM,4.3557875230455565,ON
2022-09-30 00:00:00+00:00,EVE_XAU,-2.549094770960984,OFF
2022-09-30 00:00:00+00:00,D1REV_UK,1.311295906422683,ON
2022-09-30 00:00:00+00:00,XSMOM,2.3492586141571783,ON
2022-09-30 00:00:00+00:00,D1REV_NAS,1.2148163198082922,ON
2022-09-30 00:00:00+00:00,WED_BTC,1.0911588734237254,ON
2022-09-30 00:00:00+00:00,DEFEND,-0.0993458057010413,ON
2022-10-31 00:00:00+00:00,RISKPAR,-1.0905514186150933,OFF
2022-10-31 00:00:00+00:00,TSMOM,1.0651101773130278,ON
2022-10-31 00:00:00+00:00,EVE_XAU,-1.3340673602836608,OFF
2022-10-31 00:00:00+00:00,D1REV_UK,0.6014588795503867,ON
2022-10-31 00:00:00+00:00,XSMOM,-0.08549661924975659,ON
2022-10-31 00:00:00+00:00,D1REV_NAS,0.8337683568680735,ON
2022-10-31 00:00:00+00:00,WED_BTC,2.188009664980099,ON
2022-10-31 00:00:00+00:00,DEFEND,1.184445713166478,OFF
2022-11-30 00:00:00+00:00,RISKPAR,2.0291149637495516,OFF
2022-11-30 00:00:00+00:00,TSMOM,-2.7582438321944607,ON
2022-11-30 00:00:00+00:00,EVE_XAU,-0.13325774814587804,OFF
2022-11-30 00:00:00+00:00,D1REV_UK,0.8099249395543501,ON
2022-11-30 00:00:00+00:00,XSMOM,-1.0469250987919996,ON
2022-11-30 00:00:00+00:00,D1REV_NAS,1.3804324660750724,ON
2022-11-30 00:00:00+00:00,WED_BTC,-1.4537725560847115,ON
2022-11-30 00:00:00+00:00,DEFEND,-0.28218856681941085,ON
2022-12-31 00:00:00+00:00,RISKPAR,-2.890973709464066,ON
2022-12-31 00:00:00+00:00,TSMOM,-1.5774235560272307,ON
2022-12-31 00:00:00+00:00,EVE_XAU,1.98130077111932,OFF
2022-12-31 00:00:00+00:00,D1REV_UK,1.337114496467626,ON
2022-12-31 00:00:00+00:00,XSMOM,-0.6203612624638657,OFF
2022-12-31 00:00:00+00:00,D1REV_NAS,1.7850035596893261,ON
2022-12-31 00:00:00+00:00,WED_BTC,-2.370887415411479,ON
2022-12-31 00:00:00+00:00,DEFEND,-2.4497056984261016,ON
2023-01-31 00:00:00+00:00,RISKPAR,4.528515936148976,ON
2023-01-31 00:00:00+00:00,TSMOM,-0.6269355508640837,OFF
2023-01-31 00:00:00+00:00,EVE_XAU,1.3518901505251344,ON
2023-01-31 00:00:00+00:00,D1REV_UK,0.14395902254594378,ON
2023-01-31 00:00:00+00:00,XSMOM,-0.9569288518788683,OFF
2023-01-31 00:00:00+00:00,D1REV_NAS,0.35855856494454075,ON
2023-01-31 00:00:00+00:00,WED_BTC,1.6694690608708673,OFF
2023-01-31 00:00:00+00:00,DEFEND,-0.4994084213931099,OFF
2023-02-28 00:00:00+00:00,RISKPAR,4.171355167883697,ON
2023-02-28 00:00:00+00:00,TSMOM,-3.7305441357743305,OFF
2023-02-28 00:00:00+00:00,EVE_XAU,-1.6523845295076236,ON
2023-02-28 00:00:00+00:00,D1REV_UK,0.2129934330555314,ON
2023-02-28 00:00:00+00:00,XSMOM,-2.67840483343502,OFF
2023-02-28 00:00:00+00:00,D1REV_NAS,1.4485701774225785,ON
2023-02-28 00:00:00+00:00,WED_BTC,2.612762779216451,ON
2023-02-28 00:00:00+00:00,DEFEND,2.3423311830454585,OFF
2023-03-31 00:00:00+00:00,RISKPAR,0.7080237166644009,ON
2023-03-31 00:00:00+00:00,TSMOM,-2.5438952111349966,OFF
2023-03-31 00:00:00+00:00,EVE_XAU,-4.109547689259892,ON
2023-03-31 00:00:00+00:00,D1REV_UK,1.5319937285746776,ON
2023-03-31 00:00:00+00:00,XSMOM,2.4628194156092658,OFF
2023-03-31 00:00:00+00:00,D1REV_NAS,0.5175999833802568,ON
2023-03-31 00:00:00+00:00,WED_BTC,1.7072958286782973,ON
2023-03-31 00:00:00+00:00,DEFEND,3.9923016319646334,ON
2023-04-30 00:00:00+00:00,RISKPAR,2.8722868299305833,ON
2023-04-30 00:00:00+00:00,TSMOM,0.6646066761231088,OFF
2023-04-30 00:00:00+00:00,EVE_XAU,-0.020908078070531882,OFF
2023-04-30 00:00:00+00:00,D1REV_UK,1.1295345792668887,ON
2023-04-30 00:00:00+00:00,XSMOM,4.735754576827899,ON
2023-04-30 00:00:00+00:00,D1REV_NAS,0.19461796674446322,ON
2023-04-30 00:00:00+00:00,WED_BTC,-2.2207772160892465,ON
2023-04-30 00:00:00+00:00,DEFEND,3.9923016319646334,ON
2023-05-31 00:00:00+00:00,RISKPAR,2.0650688096129457,ON
2023-05-31 00:00:00+00:00,TSMOM,0.6765947773936544,ON
2023-05-31 00:00:00+00:00,EVE_XAU,3.0105276001699024,OFF
2023-05-31 00:00:00+00:00,D1REV_UK,1.1100995294173581,ON
2023-05-31 00:00:00+00:00,XSMOM,-2.188949471677245,ON
2023-05-31 00:00:00+00:00,D1REV_NAS,-0.9027926422515846,ON
2023-05-31 00:00:00+00:00,WED_BTC,-3.30857211064464,ON
2023-05-31 00:00:00+00:00,DEFEND,0.0,ON
2023-06-30 00:00:00+00:00,RISKPAR,2.819257189776306,ON
2023-06-30 00:00:00+00:00,TSMOM,1.1071053256432457,ON
2023-06-30 00:00:00+00:00,EVE_XAU,4.001288967288339,ON
2023-06-30 00:00:00+00:00,D1REV_UK,2.709278652342449,ON
2023-06-30 00:00:00+00:00,XSMOM,-1.6720366978087735,ON
2023-06-30 00:00:00+00:00,D1REV_NAS,-0.3716840257695169,ON
2023-06-30 00:00:00+00:00,WED_BTC,-1.6000193716612388,OFF
2023-06-30 00:00:00+00:00,DEFEND,0.0,ON
2023-07-31 00:00:00+00:00,RISKPAR,3.4959012082078065,ON
2023-07-31 00:00:00+00:00,TSMOM,0.7570929041095251,ON
2023-07-31 00:00:00+00:00,EVE_XAU,4.420769847331892,ON
2023-07-31 00:00:00+00:00,D1REV_UK,-4.039311649608672,ON
2023-07-31 00:00:00+00:00,XSMOM,-1.125197784304302,OFF
2023-07-31 00:00:00+00:00,D1REV_NAS,-1.2380079157038615,OFF
2023-07-31 00:00:00+00:00,WED_BTC,-1.8372871240688462,OFF
2023-07-31 00:00:00+00:00,DEFEND,0.0,ON
2023-08-31 00:00:00+00:00,RISKPAR,-0.9435543266803791,ON
2023-08-31 00:00:00+00:00,TSMOM,-2.570574647591882,ON
2023-08-31 00:00:00+00:00,EVE_XAU,3.532613331062196,ON
2023-08-31 00:00:00+00:00,D1REV_UK,-6.3920207087318275,ON
2023-08-31 00:00:00+00:00,XSMOM,-1.3232979729122882,OFF
2023-08-31 00:00:00+00:00,D1REV_NAS,-1.3846476537486556,OFF
2023-08-31 00:00:00+00:00,WED_BTC,-4.180584462435146,OFF
2023-08-31 00:00:00+00:00,DEFEND,0.0,ON
2023-09-30 00:00:00+00:00,RISKPAR,-4.020583615267899,ON
2023-09-30 00:00:00+00:00,TSMOM,-4.008900371912567,ON
2023-09-30 00:00:00+00:00,EVE_XAU,3.3270786266695844,ON
2023-09-30 00:00:00+00:00,D1REV_UK,-2.6604135158365625,OFF
2023-09-30 00:00:00+00:00,XSMOM,3.971617826364627,OFF
2023-09-30 00:00:00+00:00,D1REV_NAS,1.5440898638797074,OFF
2023-09-30 00:00:00+00:00,WED_BTC,-2.2115675071111642,OFF
2023-09-30 00:00:00+00:00,DEFEND,-2.4890412974188685,ON
2023-10-31 00:00:00+00:00,RISKPAR,-0.5102093475270236,OFF
2023-10-31 00:00:00+00:00,TSMOM,1.451861353810909,OFF
2023-10-31 00:00:00+00:00,EVE_XAU,3.075843388107531,ON
2023-10-31 00:00:00+00:00,D1REV_UK,-1.0494558274645942,OFF
2023-10-31 00:00:00+00:00,XSMOM,4.29080438577479,ON
2023-10-31 00:00:00+00:00,D1REV_NAS,1.6888672802798907,ON
2023-10-31 00:00:00+00:00,WED_BTC,0.028531874207670675,OFF
2023-10-31 00:00:00+00:00,DEFEND,-2.7345792458863083,ON
2023-11-30 00:00:00+00:00,RISKPAR,5.942738637794201,OFF
2023-11-30 00:00:00+00:00,TSMOM,5.4285345353996135,ON
2023-11-30 00:00:00+00:00,EVE_XAU,5.3720507400520106,ON
2023-11-30 00:00:00+00:00,D1REV_UK,-0.8755016257392814,OFF
2023-11-30 00:00:00+00:00,XSMOM,1.1986617107672406,ON
2023-11-30 00:00:00+00:00,D1REV_NAS,0.8719385786074474,ON
2023-11-30 00:00:00+00:00,WED_BTC,3.9667920580320297,OFF
2023-11-30 00:00:00+00:00,DEFEND,-3.0562619083684677,OFF
2023-12-31 00:00:00+00:00,RISKPAR,6.294910399847019,ON
2023-12-31 00:00:00+00:00,TSMOM,5.859020886838871,ON
2023-12-31 00:00:00+00:00,EVE_XAU,6.334030732896414,ON
2023-12-31 00:00:00+00:00,D1REV_UK,1.8104746135042573,OFF
2023-12-31 00:00:00+00:00,XSMOM,0.3576184956069862,ON
2023-12-31 00:00:00+00:00,D1REV_NAS,0.6181572936641357,ON
2023-12-31 00:00:00+00:00,WED_BTC,5.499285912615173,ON
2023-12-31 00:00:00+00:00,DEFEND,0.0,OFF
2024-01-31 00:00:00+00:00,RISKPAR,3.7453429983725237,ON
2024-01-31 00:00:00+00:00,TSMOM,3.356203321076178,ON
2024-01-31 00:00:00+00:00,EVE_XAU,8.768773765574178,ON
2024-01-31 00:00:00+00:00,D1REV_UK,-0.8976071531754947,ON
2024-01-31 00:00:00+00:00,XSMOM,-0.6542811615412298,ON
2024-01-31 00:00:00+00:00,D1REV_NAS,0.09537626168811285,ON
2024-01-31 00:00:00+00:00,WED_BTC,0.8265864932232259,ON
2024-01-31 00:00:00+00:00,DEFEND,0.0,OFF
2024-02-29 00:00:00+00:00,RISKPAR,6.39150833727239,ON
2024-02-29 00:00:00+00:00,TSMOM,5.6276345660047875,ON
2024-02-29 00:00:00+00:00,EVE_XAU,4.895154412916817,ON
2024-02-29 00:00:00+00:00,D1REV_UK,-0.7036252705345613,ON
2024-02-29 00:00:00+00:00,XSMOM,-1.3247342442258816,ON
2024-02-29 00:00:00+00:00,D1REV_NAS,-0.9930391923095341,ON
2024-02-29 00:00:00+00:00,WED_BTC,2.083831595064706,ON
2024-02-29 00:00:00+00:00,DEFEND,0.0,OFF
2024-03-31 00:00:00+00:00,RISKPAR,7.956146131006986,ON
2024-03-31 00:00:00+00:00,TSMOM,8.249928642409493,ON
