label,FULL_sharpe,FULL_ret,FULL_vol,FULL_dd,IS_sharpe,IS_ret,IS_vol,IS_dd,OOS_sharpe,OOS_ret,OOS_vol,OOS_dd
EQUAL_WT (11),2.2538063029544815,0.04577759409487641,0.020311237054784714,-0.019407915880339077,1.9536697698668744,0.039501890727917724,0.02021932843369401,-0.019407915880339077,2.7518825741371002,0.05631341161187244,0.020463595409600816,-0.013691656281701547
REGIME_OVERLAY,2.216299369978162,0.04454570299501854,0.020099136244151647,-0.02101822820154564,1.9161494999112727,0.03827943368285145,0.019977268832428775,-0.02101822820154564,2.712446468303735,0.055064351620600895,0.020300622432204582,-0.013691656281701547
TOP5_EW,2.4854932112946764,0.06213469075225654,0.02499893802562068,-0.019785359064662056,2.286421673017841,0.05153121574327092,0.022537931804702947,-0.019785359064662056,2.7913699486692085,0.07991868183220073,0.028630630587071458,-0.01825278906436456
TOP7_EW,2.5836048601247903,0.05360529519354247,0.020748256059153446,-0.016556645921445012,2.3739073284872614,0.046433078183175824,0.01955976866745032,-0.016556645921445012,2.9058514913021654,0.06564767749368988,0.02259154595139752,-0.014909127452455317
