vol_target,ann_ret,ann_vol,sharpe,maxdd,monthly,avg_lev
0.08,0.24157254433427833,0.08634645713412335,2.797712290141097,-0.05149386213346441,0.02013104536118986,5.39849250151622
0.1,0.2951727271941757,0.10669062585228968,2.7666228859022204,-0.06387185808545204,0.02459772726618131,6.7416943940185625
0.12,0.3508187834782407,0.12501192294694055,2.8062825945581245,-0.06970596486741099,0.029234898623186723,8.070092910660996
0.15,0.4071898495298369,0.14591880844661742,2.790523400407304,-0.07969369476645327,0.03393248746081974,9.897429929796914
0.18,0.47818734088073284,0.16959450339795196,2.8195922114213254,-0.09215714008914466,0.039848945073394405,11.509148570754187
0.22,0.5085600343410374,0.19034043678016055,2.6718444222570223,-0.10198301376130758,0.04238000286175311,13.026916866398555
0.27,0.5615619432231863,0.20693520890679926,2.7137090212430017,-0.10741975214438482,0.04679682860193219,13.973421375694402
0.32,0.5832332680765531,0.2150252712093702,2.712394058597227,-0.10742196580356789,0.04860277233971275,14.356091989210977
