,EQUAL_WT,SHARPE_TILT,CLUSTER_BAL,CLUSTER_GATED
2020,3.161617323424133,3.796488515994797,3.2595715424702356,3.2595715424702356
2021,2.4064814605156863,2.363084292440643,2.382964025024112,2.382964025024112
2022,-0.7190358556314983,-1.0153780265116992,-0.7328979352571398,-0.7328979352571398
2023,2.6140413230909476,2.830477782056261,2.703884886920447,2.703884886920447
2024,2.0258247275060928,2.0891731360807304,2.1119503262892247,2.1119503262892247
2025,2.838919533357056,2.6969979181361183,2.61338432195065,2.61338432195065
2026,4.303610411671189,4.183404275693285,3.5611620187850628,3.5611620187850628
