label,FULL_sharpe,FULL_ret,FULL_vol,FULL_dd,IS_sharpe,IS_ret,IS_vol,IS_dd,OOS_sharpe,OOS_ret,OOS_vol,OOS_dd,Sh2022
TOP7 (no DEFEND),2.5836048601247903,0.05360529519354247,0.020748256059153446,-0.016556645921445012,2.3739073284872614,0.046433078183175824,0.01955976866745032,-0.016556645921445012,2.9058514913021654,0.06564767749368988,0.02259154595139752,-0.014909127452455317,-0.009439564680125696
TOP7 + DEFEND@10%,2.545410717221353,0.0495642333231265,0.01947199836466168,-0.01558324261472277,2.311410724978674,0.04289706160820007,0.018558822603280883,-0.01558324261472277,2.9062588987755844,0.06075832364019255,0.020906025841603518,-0.012974644625687537,0.0759040800887436
TOP8 (DEFEND eq-wt),2.5190355580619523,0.04855396785552251,0.019274824327163542,-0.01534008683217003,2.274915923968481,0.04201305746445612,0.01846796051748865,-0.01534008683217003,2.8971658422038185,0.05953598517681821,0.02054973322877862,-0.012490695158154708,0.09351945015076138
TOP8 + regime gate,2.4944641328246986,0.050665696681894745,0.02031125483633295,-0.015340086832169919,2.24570091573938,0.045218916562539145,0.020135769748150616,-0.015340086832169919,2.903479723152652,0.0598224068317129,0.02060369368336991,-0.012490695158154708,0.5201462401236615
ALL12_eq,2.2163799805727282,0.04306235096108528,0.01942913730431623,-0.016362820281064838,1.9064603858438207,0.0371328092033761,0.019477356822675707,-0.016362820281064838,2.740119776369204,0.053016805557442793,0.019348353314573977,-0.012180095744660613,-0.5706278782601417
WF_GATE_POS,1.9225875574624782,0.041552888118638075,0.021613001684813532,-0.026927621677995783,1.3605994901419023,0.028432581655780855,0.020897098567055548,-0.026927621677995783,2.58348960820537,0.05802333223589715,0.02245928609567865,-0.0190090250235464,0.010336915682827496
