label,FULL_sharpe,FULL_ret,FULL_vol,FULL_dd,IS_sharpe,IS_ret,IS_vol,IS_dd,OOS_sharpe,OOS_ret,OOS_vol,OOS_dd,Sh2022
TOP9_EXP baseline,2.690399251901492,0.05235259715959244,0.019459043903090303,-0.012093947854887599,2.560839247981506,0.047431375577981896,0.018521809057467413,-0.012093947854887599,2.8963296625241237,0.06063330208672171,0.020934530647965112,-0.010123063764565843,1.2679376039634846
+ decay tripwire,2.3064359448270566,0.041621010917663966,0.018045595851475006,-0.012242245122008333,2.08710826543447,0.03498892538790184,0.016764307806820096,-0.012242245122008333,2.6374239539119646,0.05274740208971241,0.019999591651344,-0.011793733234819359,0.8875783995198469
+ vol-target 10%,2.2797782663441843,0.18297425093352268,0.08025966982610867,-0.06015591144349808,2.106583804524611,0.1583888649728975,0.07518754517750639,-0.06015591144349808,2.5459197083600356,0.22425301266515452,0.088083301263891,-0.05823878431264151,0.8875783995198464
+ DD control (PRODUCTION),2.252877468741573,0.17202117851041746,0.07635620707170825,-0.0654923696961387,2.083272223028695,0.15078365249952955,0.0723782762678599,-0.0654923696961387,2.5150180542478533,0.2076948731950934,0.08258186172631952,-0.06369739208617686,0.8875783995198464
