label,FULL_sharpe,FULL_ret,FULL_vol,FULL_dd,IS_sharpe,IS_ret,IS_vol,IS_dd,OOS_sharpe,OOS_ret,OOS_vol,OOS_dd,avg_n,turnover,top_picks
WF_TOP7,1.8165892809315012,0.04565933791191338,0.025134651179104406,-0.033052774529582774,1.1446276638978123,0.02651493963704671,0.023164685315009,-0.033052774529582774,2.54630676306517,0.06967493407966631,0.02736313436005395,-0.02391683086384988,7.0,0.609375,"XSMOM(56), RISKPAR(54), VOLMGD(54)"
WF_TOP5,1.7119396337148143,0.05076160722178461,0.029651517040723413,-0.050094071020344355,0.9768382614720491,0.026140025887016506,0.02675983007424865,-0.050094071020344355,2.484512597935671,0.08163892025091288,0.032859129118018936,-0.02725244895311374,5.0,0.609375,"RISKPAR(50), VOLMGD(49), TSMOM(39)"
WF_GATE_POS,1.9225875574624782,0.041552888118638075,0.021613001684813532,-0.026927621677995783,1.3605994901419023,0.028432581655780855,0.020897098567055548,-0.026927621677995783,2.58348960820537,0.05802333223589715,0.02245928609567865,-0.0190090250235464,8.646153846153846,0.640625,"XSMOM(64), D1REV_NAS(56), TSMOM(55)"
WF_GATE_HALF,1.567600434917802,0.0389017202137583,0.024816094297523038,-0.04515523744278915,0.9134834572209288,0.023115294863904443,0.02530455771386119,-0.04515523744278915,2.429341205935216,0.05870635528578792,0.02416554543361805,-0.0241068354715247,7.107692307692307,0.703125,"XSMOM(58), RISKPAR(51), VOLMGD(50)"
WF_RECENT_BIAS,1.6750052871640428,0.048966200341793414,0.029233460166981477,-0.04937056242964677,1.1572845771785623,0.031686291622762895,0.027379861658584848,-0.04937056242964677,2.2515880291798003,0.07065176823534167,0.031378639129236455,-0.02708316129131083,5.0,0.859375,"VOLMGD(48), RISKPAR(46), XSMOM(35)"
STATIC_TOP7,2.2999729284499866,0.0452252537606013,0.019663385251703726,-0.016556645921445123,1.7103584111267784,0.02895105532462432,0.01692689388158793,-0.016556645921445123,2.9058514913021654,0.06564767749368988,0.02259154595139752,-0.014909127452455317,7.0,0.0,"RISKPAR, TSMOM, EVE_XAU"
