sleeve,is_sharpe_raw,oos_sharpe_raw,full_sharpe_raw,is_ann_vol_raw,vol_scale_is,full_sharpe_scaled,full_ann_return_scaled,full_ann_vol_scaled,full_max_dd_scaled,is_sharpe_scaled,is_ann_return_scaled,is_max_dd_scaled,oos_sharpe_scaled,oos_ann_return_scaled,oos_max_dd_scaled,y2022_sharpe,y2022_ann_return,y2022_max_dd,survivor,n_obs
crypto_basket,0.8228135978457073,0.5482224921668315,0.7250504811219081,0.6297944408657654,0.07939098339970425,0.7250504811219083,0.03510112018330223,0.04841196730052291,-0.1509605598646786,0.8228135978457072,0.04114067989228536,-0.1509605598646786,0.5482224921668315,0.025016781057788654,-0.0541665044520897,-0.3242716463058748,-0.02091846449415036,-0.10480961866403526,1,2336
us_equity_basket,0.641945703123957,0.6300097759761593,0.6340497344268176,0.08188160453552366,0.6106377651442811,0.6340497344268177,0.03438164125718055,0.05422546432932683,-0.06310327982750696,0.6419457031239572,0.032097285156197856,-0.06310327982750696,0.6300097759761594,0.03820368690186678,-0.052641228829799935,-1.0523310678053173,-0.026387111820807253,-0.022594361813234376,1,1652
fx_usd_basket,0.46748441492945236,-0.024278463117058273,0.3041222139610949,0.06364825573110881,0.7855674821825782,0.3041222139610948,0.014265093802251794,0.04690579361649878,-0.10761111519822908,0.4674844149294523,0.023374220746472617,-0.0939033204536367,-0.024278463117058245,-0.001000039899434375,-0.04698645416474023,1.7207676662217513,0.14321496478894122,-0.058670885285109,0,1659
cross_basket_rel,1.5722603643332185,0.3281840524124657,1.192765001284684,0.5712170166350777,0.08753240632525226,1.1927650012846842,0.053352623708504784,0.04473020557363822,-0.055245793117476016,1.5722603643332185,0.07861301821666093,-0.0432641079825099,0.3281840524124655,0.01117498213545777,-0.05524579311747635,-1.2629775330124864,-0.019672079177218114,-0.02066023352583335,1,2336
safe_haven,0.07540414586251418,0.6712988342882787,0.20195854424889295,0.05002664276709576,0.9994674284416847,0.20195854424889295,0.008552725235301836,0.04234891505635676,-0.07300415960748419,0.07540414586251415,0.003770207293125708,-0.07300415960748419,0.6712988342882786,0.01656729965775505,-0.01260671139627989,-0.44645845506627074,-0.028918140731210466,-0.07300415960748519,0,1659
crash_continue,-0.422539153921488,-0.6370997439362716,-0.4633807195355778,0.1872192644465592,0.267066533712786,-0.4633807195355778,-0.020051206119634398,0.043271558945591586,-0.1552046498897648,-0.4225391539214879,-0.021126957696074394,-0.12810563526218544,-0.6370997439362718,-0.0182478426355052,-0.050342340585302736,-1.3894975359585857,-0.06448210564359387,-0.06635141285706203,0,1654
