family,variant,symbol,asset_class,full_sharpe,full_ann_return,full_ann_vol,full_max_dd,is_sharpe,is_ann_return,is_ann_vol,is_max_dd,oos_sharpe,oos_ann_return,oos_ann_vol,oos_max_dd,vol_scale_is,survivor
vwap_trend,slope6_t20,ETHUSDT,crypto,0.000394873303770085,0.0002710758922396138,0.6864882726978366,-0.8893918756684623,0.2771327725076958,0.20998930151795484,0.7577209278347748,-0.6666623434730211,-0.6399368097099585,-0.34989844140966886,0.5467702999742349,-0.7197642933581179,0.06598735519009286,0
vwap_trend,slope6_t20,SOLUSDT,crypto,-0.33240397030061813,-0.3515519417405769,1.0576045208564802,-0.9960485288404753,-0.25773980996138557,-0.32319635431421667,1.253963655682984,-0.9823911461726126,-0.5675083074639065,-0.3916710471506729,0.6901591430458192,-0.8079779353172597,0.03987356393735909,0
vwap_trend,slope6_t2,EUR_USD,forex,-0.958929973244305,-0.06917990581214341,0.07214281307538038,-0.36989625253009006,-1.033497337791998,-0.08076251036952421,0.07814486541597507,-0.28355813679340114,-0.8202789672576114,-0.04991164776341645,0.060847162679646676,-0.13646581689894077,0.6398373038822658,0
vwap_trend,slope6_t2,GBP_USD,forex,-0.8060507801621015,-0.07171281210650549,0.08896810706154719,-0.3990102433489926,-0.7600142012198242,-0.07600299981192854,0.1000020785005643,-0.3049608822301183,-0.9684201777755687,-0.06457586433486719,0.06668165928057794,-0.15789145745271638,0.49998960771318224,0
vwap_trend,slope6_t2,USD_JPY,forex,-0.2333497828894801,-0.020737807483435004,0.08887005261649167,-0.260578165629728,-0.4293791240496887,-0.03813939709273745,0.08882452582469723,-0.23252839263105407,0.09233200476207834,0.008210631305871893,0.08892508428717753,-0.15156514928686793,0.5629075926470946,0
vwap_trend,slope6_t2,XAU_USD,forex,0.7742076624347654,0.1418832850809875,0.18326256890145745,-0.23729596449880264,0.24180634123582248,0.03946796196408783,0.16322136864722073,-0.17156704401368517,1.4708347176610985,0.3119805844668302,0.21211124589371774,-0.14302623859451957,0.3063324392780196,0
vwap_trend,slope6_t5,SPX500_USD,index,-0.0919216395048486,-0.01802445796979309,0.19608503576399278,-0.45701468330177264,-0.08495388430727814,-0.01844091395606999,0.21706969735920748,-0.3828244287214776,-0.11177455949362461,-0.017332594677999778,0.1550674389281614,-0.19555121517995255,0.23034076431801478,0
vwap_trend,slope6_t5,NAS100_USD,index,0.18589756379945274,0.04615535877139178,0.24828382808278446,-0.3161244072575028,0.059875021741874694,0.016287875380654213,0.2720312228172936,-0.30993200550417377,0.4723827009821103,0.09577456477929701,0.2027478241268706,-0.22841558167502374,0.18380243077310976,0
vwap_trend,slope6_t5,US30_USD,index,-0.4739580864335371,-0.08920419984649165,0.18821115706188232,-0.5542129417384266,-0.4871780700574176,-0.10266088587507716,0.21072558923470797,-0.48744618163928577,-0.4668941413183092,-0.06684844701988578,0.14317688123293726,-0.18413906877083086,0.2372754072326241,0
vwap_trend,slope6_t5,UK100_GBP,index,-0.614046583788944,-0.1245587456238051,0.2028490165277389,-0.5543438784491815,-0.16871049892528037,-0.03964737679964515,0.2350024275442659,-0.36049960690456284,-2.0050689261280685,-0.26603091054075256,0.13267918477719232,-0.39769626747966735,0.21276375960236335,0
