label,FULL_sharpe,FULL_ret,FULL_vol,FULL_dd,IS_sharpe,IS_ret,IS_vol,IS_dd,OOS_sharpe,OOS_ret,OOS_vol,OOS_dd,2022_sharpe,2022_ret
equal,3.0639772710198003,0.2510809225378766,0.08194607868429389,-0.05065310915958143,3.2195923149361056,0.2505570650406125,0.07782260625926016,-0.04785897445332998,2.851826682455899,0.2522432942410156,0.08844972795604536,-0.050653109159581544,2.309605511176375,0.17425385533899918
inv_vol,2.307113172179221,0.19296870468605004,0.08364076240949131,-0.10058474918055738,3.0028277735458375,0.23543818723432913,0.0784054914199478,-0.04668414691432288,1.3338832234524194,0.12224504814623155,0.09164598969153473,-0.10058474918055693,1.9186409247680316,0.13858915238501104
sharpe,3.209483683175205,0.3498086906349394,0.10899220097883995,-0.10556580667890647,3.7856881378857414,0.40455632414149606,0.10686467279035711,-0.07407357092901246,2.3030092960333572,0.25875407252402655,0.11235476685643335,-0.10556580667890647,4.493198896839586,0.47494077421248226
kelly,3.324156763375389,0.37014544576523806,0.11135017753777289,-0.0955104021121701,3.6375179377982056,0.3891199016984922,0.10697401589558263,-0.07819271181938392,2.8635133390651935,0.3388724935721192,0.11834151039182712,-0.09551040211217021,4.40921091652294,0.47968274607931516
kelly_filtered,3.324156763375389,0.37014544576523806,0.11135017753777289,-0.0955104021121701,3.6375179377982056,0.3891199016984922,0.10697401589558263,-0.07819271181938392,2.8635133390651935,0.3388724935721192,0.11834151039182712,-0.09551040211217021,4.40921091652294,0.47968274607931516
