sleeve,full_sharpe,full_ann_ret,full_vol,full_dd,is_sharpe,is_vol,oos_sharpe,oos_vol,y2022_sharpe,y2023_sharpe
adaptive_top1,0.8577519810011709,0.03765453810382542,0.04389909780199507,-0.10497439343147508,1.1340813346266836,0.05000000000000001,0.18830987389718867,0.03105130866129301,-1.3935496493634505,1.9799388003529694
adaptive_top3,0.8504752835700262,0.040145308252558916,0.047203380307587084,-0.12016526287966645,1.0948119144762583,0.04999999999999999,0.3749140247878654,0.04207724228674934,-1.2062940092626908,2.2642679730298467
relstrength_basket,-0.048554941767709865,-0.00208548845575834,0.042951106104409685,-0.1590499250027818,0.1597310750060769,0.049999999999999996,-0.6906967518412196,0.027367902285840042,-0.5657549399281365,-0.40632249010575355
continuous_rotation,0.6151687786701937,0.027235939300344018,0.044273929764803356,-0.1193745562244034,0.9323234515743221,0.049999999999999996,-0.15795017168629177,0.032437527673000566,-1.7272333758554488,0.6802157231759269
meanrev_top1,0.554333438601357,0.02549095156288394,0.0459848708156599,-0.11576041163108808,0.5871646420545119,0.05,0.49629397888126575,0.038351660121992155,-1.4580319039594922,1.858251821606423
dual_momentum,0.7703578777861868,0.03606750709908515,0.046819157873395176,-0.12195908200233274,0.9731830920504176,0.05,0.36755887386884073,0.04092692205626854,-1.4702843435886535,2.1023555364667894
pair_momentum,-0.04425405478813706,-0.002090548145572346,0.04723969714370101,-0.1678312228473442,0.0924785445416394,0.05000000000000002,-0.31505104655594834,0.042221105886749745,-0.5263920818981837,0.7246666776972168
