family,name,symbol,asset,sharpe_full,sharpe_is,sharpe_oos,sharpe_2022,ann_ret,ann_vol,max_dd,n_trades,exposure
SEAS,SEAS_DOWxHOUR,ETHUSDT,crypto,0.5119990948604767,1.634541392189136,-1.8577172993474567,0.48605030631978463,0.37427093417929175,0.7309992106163453,-0.9906464932421273,5004,0.8808164430488153
SEAS,SEAS_DOWxHOUR,GBP_USD,forex,0.45388496437941683,1.131988439794388,-1.193951833581014,2.1563608094937847,0.01438617354283137,0.03169563804013898,-0.1142192369450361,780,0.07840772014475271
SEAS,SEAS_DOWxHOUR,BTCUSDT,crypto,-0.1780573495896918,1.065063233724507,-3.2081216192825295,-0.11624578440183306,-0.08849512865704058,0.4970035152211644,-0.9886840872249043,5838,0.6904082215244076
SEAS,SEAS_DOWxHOUR,EUR_USD,forex,0.20077835873030506,0.5405035575283995,-0.4499602262351884,0.18615547114750755,0.002096702448397275,0.010442870743921482,-0.02034743715863685,117,0.011761158021712907
SESS_MOM,SESS_MOM_30_2,NAS100_USD,index,0.2992926787401739,0.4196515671900122,0.05034919342733026,1.2748441976080787,0.04886126456979558,0.1632557962175002,-0.3351278096489114,1051,0.24893573890127713
SESS_MOM,SESS_MOM_30_2,GBP_USD,forex,0.041872535986798916,0.3547054459806407,-1.5495324373523478,0.7460495391414077,0.0017534882311733262,0.0418768099387662,-0.12265245258787583,468,0.10072376357056695
SESS_MOM,SESS_MOM_30_2,JP225_USD,index,0.2555124244550697,0.32495264134212043,0.16250456584735806,0.9001840261114177,0.03723052574492113,0.14570925787394692,-0.24352463582965267,1132,0.2749189627228525
SESS_MOM,SESS_MOM_30_2,DE30_EUR,index,0.1703892040734381,0.1867446169574097,0.13892921233780245,-0.2626954017014814,0.023383545743686583,0.13723607590542078,-0.22561932219316705,948,0.22946117598852694
SESS_MOM,SESS_MOM_30_2,UK100_GBP,index,-0.17717143428055307,0.04637439072654247,-0.862798812661077,-0.009278348610067327,-0.02030759861890623,0.11462117864186226,-0.27264485829034124,781,0.19267883364799665
SESS_MOM,SESS_MOM_30_2,SPX500_USD,index,0.09900905585067082,-0.012973892610068987,0.36567987329197593,0.33015764412620335,0.013357009400793622,0.13490694650132978,-0.2820468578387668,856,0.19744577336306507
SESS_MOM,SESS_MOM_30_2,US30_USD,index,-0.11466787576525761,-0.14078232641443988,-0.05393195132136831,-0.34471639538444176,-0.01469226705475738,0.12812888489217905,-0.2540663732337983,827,0.18840579710144928
SESS_MOM,SESS_MOM_30_2,XAU_USD,forex,-0.08407316576797731,-0.4604838712807498,0.35546182829023115,-0.36355239975632725,-0.00787541360247906,0.0936733323949451,-0.2985091230217669,1000,0.23299595141700405
SESS_MOM,SESS_MOM_30_2,USD_JPY,forex,-0.6030609211484845,-1.038289220488493,0.14700861915095007,-1.4192783921021195,-0.02246037195154301,0.037243951919101154,-0.20659283393718098,461,0.10061312694743191
SESS_MOM,SESS_MOM_30_2,ETHUSDT,crypto,-0.7514481650787417,-1.0765489164689863,-0.06470772027129448,0.04472686171639642,-0.49936618982143405,0.6645384379494854,-0.9945431556060036,3263,0.6488723950899229
SESS_MOM,SESS_MOM_30_2,BTCUSDT,crypto,-1.2368666992197486,-1.2371433321547074,-1.2874264029888398,-1.585896298212089,-0.6209991754582842,0.5020744562449846,-0.9918420364926379,3077,0.5859977162432201
SESS_MOM,SESS_MOM_30_2,EUR_USD,forex,-1.1178139974737362,-1.2696595181459953,-0.8021566007833748,-1.7195878858345972,-0.03078903169522405,0.0275439668538839,-0.19854000950919448,403,0.0851427422597507
SESS_MOM,SESS_MOM_30_2,SOLUSDT,crypto,-1.427099036123245,-1.7653556974556317,-0.7580309406196886,-1.738257117125037,-1.4975986694569559,1.049400659344025,-0.9999962716631655,3137,0.7261322392299195
TSMOM,TSMOM_42,SOLUSDT,crypto,0.7109467446338403,1.0513752804640601,-0.0295384144628041,0.6071917247829632,0.8477026441269239,1.1923574452310308,-0.8482172822442404,396,0.9966072273946662
TSMOM,TSMOM_18,ETHUSDT,crypto,0.5710479951160544,0.8658959966065543,-0.04065071977600457,1.153678657104508,0.44722665461767763,0.783168242323988,-0.802456372901823,731,0.9986440194119326
TSMOM,TSMOM_18,SOLUSDT,crypto,0.4670822408808522,0.8655439805679946,-0.4360764124980616,1.0107080797537373,0.5579144577884921,1.1944672885364749,-0.9233124805754731,677,0.9985008679185735
TSMOM,TSMOM_18,JP225_USD,index,0.48781157548275217,0.6644970236545225,0.23442442742802078,0.4013668012205273,0.1103618532760621,0.22623869301757524,-0.23611617233992122,517,0.9980753646677472
TSMOM,TSMOM_42,ETHUSDT,crypto,0.5220402677036389,0.6593156226169756,0.2421423885525441,0.6347010939194636,0.4086344462831027,0.7827642263701458,-0.788229714138192,485,0.9969312018270055
TSMOM,TSMOM_18,BTCUSDT,crypto,0.25958077099108323,0.5912864493263815,-0.5009920254697242,-0.0646386772881992,0.15574005479746,0.5999676100923892,-0.8219763295602576,768,0.9986440194119326
TSMOM,TSMOM_18,SPX500_USD,index,0.13951406700063218,0.4175555968650321,-0.48649409368766633,-0.0898314056276033,0.027959006387503847,0.20040277649835236,-0.4975600826721087,444,0.9980741942023109
TSMOM,TSMOM_42,BTCUSDT,crypto,0.2111983948255915,0.35440391901266705,-0.11312631777003357,-0.028657215047106763,0.12657706906381053,0.599327798719012,-0.9053704185340627,486,0.9969312018270055
TSMOM,TSMOM_42,SPX500_USD,index,0.016522711243623398,0.27165187316700723,-0.5613960556960996,0.13245324647260065,0.003310664857489412,0.20037055714854882,-0.43598375839069325,279,0.9956415974052301
TSMOM,TSMOM_6,USD_JPY,forex,0.15993663946372877,0.26813112627802277,-0.01204061836156561,0.7802385423693408,0.01501439643380146,0.09387715337864466,-0.2585235019591038,853,0.9992964116996683
TSMOM,TSMOM_42,NAS100_USD,index,0.01452581393995367,0.25609891942523094,-0.49189438255196044,0.23619891393031023,0.0035888573317801194,0.24706755481074033,-0.5430557120113089,287,0.9956415974052301
TSMOM,TSMOM_18,XAU_USD,forex,0.3495204041474292,0.2321915539146911,0.5068766611742662,-0.65707337234376,0.061207275877096685,0.1751178905460386,-0.39202385880328894,492,0.9980769230769231
TSMOM,TSMOM_18,US30_USD,index,-0.07382781540092156,0.1427672418269659,-0.5955893077001256,-1.1398722049215362,-0.014032261090610065,0.1900674022982794,-0.6114429885594433,488,0.9980743893787372
TSMOM,TSMOM_18,NAS100_USD,index,-0.06803870368520942,0.014754491414895994,-0.24291602028595574,-0.3840556553771647,-0.01681054329683156,0.24707324487850166,-0.483423330529112,433,0.9980741942023109
TSMOM,TSMOM_42,XAU_USD,forex,-0.29874499615498823,-0.007790266310162761,-0.6770604940166053,-0.3964431026022249,-0.0522581667575017,0.17492566379384739,-0.4536838107520065,312,0.9956477732793523
TSMOM,TSMOM_42,DE30_EUR,index,0.21896528129622192,-0.048022044506999935,0.8415291620606099,-0.521522407741736,0.04565786934150997,0.20851647837148585,-0.5343880253321891,328,0.9955951649252203
TSMOM,TSMOM_18,DE30_EUR,index,-0.2736661385333523,-0.05994545819199859,-0.7754418857657106,-0.8330637422346532,-0.05710178884537038,0.2086549295115342,-0.6691366375760567,483,0.9980536775250973
TSMOM,TSMOM_42,USD_JPY,forex,-0.14871971559314168,-0.06395390528911336,-0.2835491606908201,1.0230205833017583,-0.01395160212900815,0.0938113825282997,-0.24243304334713955,343,0.9956779575836767
TSMOM,TSMOM_18,USD_JPY,forex,-0.08977545371729939,-0.0920630698221121,-0.0862097363768207,-0.22178522455435493,-0.008424656767594898,0.09384142790437937,-0.23934892414480702,477,0.9980902603276711
TSMOM,TSMOM_42,UK100_GBP,index,-0.17907372788414866,-0.11303060756861473,-0.3654557555352937,-0.07312308224448805,-0.031458104337307606,0.17567124283948204,-0.525806346550427,324,0.9954898258863016
TSMOM,TSMOM_6,GBP_USD,forex,-0.6326387597589925,-0.2694366539678148,-1.5290661215417,-0.707318298329981,-0.05754121015695027,0.09095429148045076,-0.4241876646311591,906,0.9992963409730599
TSMOM,TSMOM_18,GBP_USD,forex,-0.5400633923447765,-0.28949531082029617,-1.1639841533161739,-0.23245009910523248,-0.049078246844368234,0.09087497419754138,-0.4258102744819232,494,0.9980900683554483
TSMOM,TSMOM_6,JP225_USD,index,-0.5516568464633805,-0.32277028341819974,-0.8875537886891791,-1.1252263855837923,-0.12488048473108723,0.22637348839533872,-0.6990954953998494,924,0.9992909238249594
TSMOM,TSMOM_6,XAU_USD,forex,0.13904121435763733,-0.4062831867222732,0.8432022163085449,-1.7767504430955976,0.02437858385275231,0.17533350787663937,-0.4859215619130748,912,0.9992914979757085
TSMOM,TSMOM_42,US30_USD,index,-0.3790247672424087,-0.43524738871266494,-0.26158151793220014,-0.7207774095637375,-0.07202069323406946,0.1900157970099299,-0.6759175575091528,294,0.9956420391203
TSMOM,TSMOM_42,JP225_USD,index,0.007611600854661214,-0.45998499985362556,0.6862740859086169,-0.7432868945411057,0.0017213144699396942,0.22614355413626172,-0.5997235628220228,322,0.9956442463533225
TSMOM,TSMOM_18,UK100_GBP,index,-0.5614918740959355,-0.4946964667067738,-0.7780008298704773,-1.6497883566224112,-0.09870377538774475,0.17578843068151045,-0.6566777458691573,543,0.9980071323683658
TSMOM,TSMOM_6,SOLUSDT,crypto,-0.6548849588574689,-0.5747609278976074,-0.9090156385012,-0.6625636545936394,-0.7832747234469767,1.1960493409613504,-0.9998830008942712,1210,0.9994476881805271
TSMOM,TSMOM_42,GBP_USD,forex,-0.7578996517879161,-0.6128840284775714,-1.1378666916490836,-0.13108386986493076,-0.0688261572710732,0.09081170193007676,-0.4144124771509733,365,0.9956775231202252
TSMOM,TSMOM_6,DE30_EUR,index,-0.6853702778606511,-0.7348948638850353,-0.5944622733572354,-1.5445736286790788,-0.14317354047760744,0.20889954686175838,-0.7286509729544847,863,0.9992829338250359
TSMOM,TSMOM_6,ETHUSDT,crypto,-0.8704083430061834,-0.7844496663465942,-1.0683055756721245,-0.6781171979691409,-0.6820107430926552,0.7835526262732642,-0.9990608368059934,1401,0.9995004282043962
TSMOM,TSMOM_18,EUR_USD,forex,-0.8403002425471331,-0.8415591777147569,-0.8447679240167882,-0.47072374275392365,-0.06507081993535742,0.07743758318825851,-0.4579614446308786,504,0.9980900683554483
TSMOM,TSMOM_6,US30_USD,index,-1.040541958023992,-0.8774370460145282,-1.4779219618281991,-1.4657615953539131,-0.19783377228288054,0.19012570397312037,-0.7953850945272964,857,0.9992905645079558
TSMOM,TSMOM_6,EUR_USD,forex,-0.8078397329074929,-0.8946077514232287,-0.6442745160953239,-1.5691354872972185,-0.0626101443333113,0.07750317517556529,-0.3991870953914757,897,0.9992963409730599
TSMOM,TSMOM_6,BTCUSDT,crypto,-1.09309807639495,-1.03620087552043,-1.2675629596166986,-1.4233135422827008,-0.6562462915066385,0.600354447307186,-0.9965544552933348,1406,0.9995004282043962
TSMOM,TSMOM_6,NAS100_USD,index,-1.2127868099179338,-1.1146537649858557,-1.4399949999778292,-0.7260066049785822,-0.29978585977568845,0.24718759910983384,-0.8832123300242962,865,0.9992904926008515
TSMOM,TSMOM_6,SPX500_USD,index,-1.314224953208807,-1.1275465886419747,-1.7802880378814836,-0.9197543092194405,-0.2634583155113686,0.20046668180216007,-0.8553050644780578,866,0.9992904926008515
TSMOM,TSMOM_6,UK100_GBP,index,-1.4796695968450724,-1.247566733300631,-2.1981605277084584,-1.840673588363637,-0.26016984743773264,0.17582969062313816,-0.8595897288995893,904,0.9992657856093979
TSMOM,TSMOM_42,EUR_USD,forex,-0.963710678925532,-1.2599654498957855,-0.3913167455456919,-1.886301526472123,-0.07457166613886025,0.07737972377975752,-0.42739521393423363,346,0.9956775231202252
