symbol,hour,n,mean_bps,std_bps,t
SPX500_USD,7,1646,0.1022944912560917,20.36486490766489,0.20379129484844288
SPX500_USD,8,1648,0.5171399649292825,22.175990886187627,0.946681021827414
SPX500_USD,9,1648,0.36065412473798275,17.53509250672767,0.8349518779133238
SPX500_USD,10,1646,0.029344440654626127,20.769873670633096,0.057320094286103386
SPX500_USD,11,1647,-0.5247769106207285,21.07976926775946,-1.010312357787813
SPX500_USD,12,1647,0.508085801795029,30.968723464857884,0.6658257002040151
SPX500_USD,13,1652,0.6736067313758901,36.43969867130724,0.7513402636177422
SPX500_USD,14,1649,-0.9502001347909645,39.20559035929756,-0.9841865319264558
SPX500_USD,15,1647,1.7714560886547208,34.73725957420181,2.069577227747625
SPX500_USD,16,1647,1.0811021658247846,30.72825968517971,1.4278269422253078
SPX500_USD,17,1630,0.08544649343401511,33.290101536044475,0.10362700040358827
SPX500_USD,18,1606,0.2773456330214406,31.610859953166514,0.351607225979143
SPX500_USD,19,1594,0.7081893465776659,40.96839168676349,0.6901518124056815
SPX500_USD,20,1594,-0.3201962690801542,29.363904694751014,-0.4353580908194953
SPX500_USD,21,551,0.9415491284036497,16.786249916705245,1.3166341047515113
SPX500_USD,22,1070,-0.9733249209703667,36.37301092913446,-0.8753273107242328
SPX500_USD,23,1644,-0.11212470508001278,20.45517418412534,-0.22225371975975486
NAS100_USD,0,1648,-0.5195166199868987,21.17646342873659,-0.9959203736267723
NAS100_USD,1,1649,0.4934509630820383,25.348032958676164,0.7905149099746414
NAS100_USD,2,1649,0.08222918004871349,18.072603627384453,0.18476323764355337
NAS100_USD,3,1650,-0.13003604414632738,18.835667477063858,-0.28043015144488453
NAS100_USD,4,1648,0.7052305499653571,17.130667526979057,1.6712269661918842
NAS100_USD,5,1648,0.23051930919587843,18.005355027816222,0.5197377044939465
NAS100_USD,6,1646,1.1938654764888181,18.77804372107839,2.5794075295082
NAS100_USD,7,1646,0.5604417285318801,24.279924126183925,0.9364790237944979
NAS100_USD,8,1648,0.44294520179215513,25.464754682734885,0.7061372282238179
NAS100_USD,9,1648,0.2760404058061907,20.637917687026107,0.5429819400573014
NAS100_USD,10,1647,-0.1878719939725733,22.806577463412445,-0.334309507583069
NAS100_USD,11,1648,-0.9377724372180958,23.61441184787908,-1.6121258220392227
NAS100_USD,12,1646,0.3931378137226517,35.98455727771245,0.44324471879468036
NAS100_USD,13,1652,1.174816372589678,48.089514381891455,0.9929436901406137
NAS100_USD,14,1649,-1.546069845694206,52.03403348762485,-1.2065683960422233
NAS100_USD,15,1647,1.7035512343885417,45.24706197984106,1.527958696502572
NAS100_USD,16,1647,1.2027478575417814,38.320104964624555,1.2737808092910354
NAS100_USD,17,1630,0.3309049954827102,40.23120043260444,0.33207343479911006
NAS100_USD,18,1606,0.5898276270001855,38.09844712204237,0.6204268820101183
NAS100_USD,19,1594,0.707584369203505,48.517499115919364,0.5822694205120388
NAS100_USD,20,1594,0.03413422526344108,35.87885297550596,0.03798355928490383
NAS100_USD,21,551,1.3651537298926024,25.51332222145047,1.2560020418317444
NAS100_USD,22,1071,-0.17860812572036738,41.13724038987746,-0.1420891099902937
NAS100_USD,23,1645,0.26575269931998785,24.00892656034813,0.44893957638167187
US30_USD,0,1649,-0.634841960687949,16.792906426905027,-1.535147409474754
US30_USD,1,1649,-0.02027559521741342,19.384858205715584,-0.04247381895846675
US30_USD,2,1649,0.0846288008003738,15.449278661058553,0.22244380130545488
US30_USD,3,1650,-0.16489946961215843,14.008813526473263,-0.47814528386064337
US30_USD,4,1650,0.847194317299636,15.000663996191369,2.294111504557089
US30_USD,5,1650,-0.05792101251968647,13.850390508130825,-0.1698697700505617
US30_USD,6,1648,0.3843926949671096,16.427058708582592,0.949935067218464
US30_USD,7,1646,-0.04959223411940162,19.551169635758573,-0.1029095893396838
US30_USD,8,1648,0.41109261350936377,21.152096412595643,0.7889779388926151
US30_USD,9,1648,0.4035248953140486,16.842222065994278,0.9726342261277391
US30_USD,10,1646,0.15954395707518138,20.902522060451584,0.30966818194291623
US30_USD,11,1647,-0.40447523665720503,21.229777817097894,-0.7732025690374968
US30_USD,12,1646,0.3477612488029076,28.76735790866389,0.4904515659458138
US30_USD,13,1652,0.4673519956659562,37.99195674539578,0.4999855590508515
US30_USD,14,1649,-0.9957936761986205,38.49513986099851,-1.05044614094397
US30_USD,15,1647,1.9747620312786915,32.743494915768544,2.447577969884105
US30_USD,16,1647,0.8388627556007243,29.821281829603947,1.1415932841058636
US30_USD,17,1630,-0.13493919513299385,30.353158727783946,-0.17948494430371276
US30_USD,18,1605,0.10463339183174328,29.75980273089611,0.14085678581539418
US30_USD,19,1594,0.7162045490227196,39.11667224300149,0.7310032916225967
US30_USD,20,1594,0.02832332694936578,26.225867869688493,0.04311799475409037
US30_USD,21,551,1.0264370609929334,13.515946040598791,1.7826319029336515
US30_USD,22,1070,-1.3555568170794408,35.04447037170173,-1.2652901098440819
US30_USD,23,1645,-0.28652492622934944,18.449665244037266,-0.6298786237743161
UK100_GBP,0,919,0.4856867949677279,30.12278990368753,0.48878611326471366
UK100_GBP,1,1609,-2.0024089389579545,42.263831069239664,-1.9004740136514249
UK100_GBP,2,1610,-0.26280141787722266,16.785259390063526,-0.6282211956725168
UK100_GBP,3,1611,-0.4430815901798838,12.859526381146127,-1.3829500748711923
UK100_GBP,4,1611,0.7117726189539281,11.952867641322808,2.3901047610001696
UK100_GBP,5,1612,-0.01764478071269549,18.86759220236559,-0.03754761041815809
UK100_GBP,6,1611,0.008670452150420583,21.942409329718306,0.01586007379135139
UK100_GBP,7,1611,-0.04117139411422794,32.78601315956065,-0.05040280825127617
UK100_GBP,8,1613,0.4161665694320365,34.863334342868775,0.47941923363361905
UK100_GBP,9,1612,0.5390301729786141,23.809534032957224,0.9089598468729303
UK100_GBP,10,1612,0.6200457387823386,24.547257469013903,1.0141525058991447
UK100_GBP,11,1612,-0.49144462325026483,24.012561568955736,-0.8217100813646966
UK100_GBP,12,1613,-0.06128137762196625,23.410550522529896,-0.10513179433739714
UK100_GBP,13,1601,0.76185226172042,25.342150808633914,1.2028818060768087
UK100_GBP,14,1601,-0.40719485102707165,28.142285498475307,-0.5789466950916056
UK100_GBP,15,1600,1.0174521413223503,25.331981753794523,1.606589095493793
UK100_GBP,16,1600,0.3287257580154135,21.26903072684463,0.6182242383062873
UK100_GBP,17,1601,0.07874060092780169,21.873962312815216,0.14403463331541147
UK100_GBP,18,1601,0.32525161719079404,18.000533765332563,0.722985766280558
UK100_GBP,19,1601,0.9380671787164013,22.295896683994336,1.683467217703107
UK100_GBP,20,681,-0.7169293553114334,21.007847615981643,-0.8905706141225029
UK100_GBP,21,3,14.56703657390553,26.3049174205765,0.9591684725070496
