strategy,symbol,asset_class,is_sharpe,oos_sharpe,full_sharpe,y2022_sharpe,is_ann_return,oos_ann_return,full_ann_return,full_max_dd,n_trades,exposure,gate_rate,vol_scale,survived
HURST,XAU_USD,forex,-0.17468226066589665,0.2790030646560514,-0.02347427068978679,-0.12270795655386461,-0.014621540051956207,0.019510125461326563,-0.0018506257877382109,-0.11491459253464531,491,0.5463917525773195,0.5463917525773195,0.0,False
BREAKOUT_DECAY,XAU_USD,forex,0.3413003212748929,1.655870814454501,0.9563538484096441,0.9435526300938588,0.020247689694181486,0.15712209143187422,0.071461459173961,-0.0724291119991789,306,0.35657974530018194,0.35657974530018194,0.0,False
VOLVOL_GATE,XAU_USD,forex,0.12262455394097073,2.1067271978918916,0.8780052548201897,0.8261269769618249,0.00921746240295371,0.1632713774963681,0.0668592244482155,-0.09127984391647426,370,0.44390539721043054,0.44390539721043054,0.0,False
VANILLA,XAU_USD,forex,0.0148122108632852,1.8847210757377069,0.7638725397335965,-0.291912856647003,0.0014983645445953986,0.21417279794281985,0.0810739408979638,-0.1825648117141634,793,0.9617950272892662,0.9617950272892662,0.0,False
ADX_FILTER,SPX500_USD,index,-0.35969864396707424,0.40928258565805437,0.003144708876811175,-0.9674501062364594,-0.022380338802611924,0.03807804048377017,0.0002366578069426319,-0.12943722085605125,339,0.39285714285714285,0.39285714285714285,0.0,False
MULTI_SLOPE,SPX500_USD,index,-0.06685984695657028,0.524097432781521,0.19036494241587448,-1.1639993094369785,-0.0026674016607662714,0.02727853112586287,0.008535132517282646,-0.07900057760832302,191,0.2046004842615012,0.2046004842615012,0.0,False
ACCEL,SPX500_USD,index,-0.024558871852287206,1.0008546375085958,0.35977846942330993,-0.7383887246885864,-0.0014490450319046453,0.05926530478061161,0.02126370810619164,-0.12293758611985728,424,0.4491525423728814,0.4491525423728814,0.0,False
LOW_PULLBACK,SPX500_USD,index,0.3965375980846931,0.45387908173466135,0.4139507670303188,-1.7903518009114416,0.021266510096172034,0.03795414357952439,0.02750922044284985,-0.08121979685740166,299,0.3565375302663438,0.3565375302663438,0.0,False
HURST,SPX500_USD,index,-0.08859263991877767,1.272930894638676,0.4906077879272724,-2.6174243029847513,-0.004996929754068626,0.08984818553273644,0.030483870032399597,-0.1400772835119618,384,0.4067796610169492,0.4067796610169492,0.0,False
BREAKOUT_DECAY,SPX500_USD,index,0.6705092588336822,1.0563385427903174,0.8297493533278302,-2.0276001802059107,0.0413826177892701,0.08051637433554544,0.056022243422198775,-0.10629296113974107,452,0.5308716707021792,0.5308716707021792,0.8101339338270854,True
VOLVOL_GATE,SPX500_USD,index,0.050311298673729514,1.0863391650658616,0.4925585740518023,-0.5375961167994806,0.003625833380881377,0.09893119284486804,0.0392788068365374,-0.123864400452946,455,0.5453995157384988,0.5453995157384988,0.0,False
VANILLA,SPX500_USD,index,0.07767750368605429,1.2294941727781017,0.5512347024003764,-1.545276408122423,0.0074700837102597934,0.13914781490888314,0.05672967080514432,-0.18561299100600115,794,0.961864406779661,0.961864406779661,0.0,False
ADX_FILTER,NAS100_USD,index,-0.05004976525765768,-0.4626378978941923,-0.2323438268820055,-0.5028971760580393,-0.0033092777650419814,-0.041621044543524055,-0.017641403593796175,-0.18670092724710952,344,0.3976997578692494,0.3976997578692494,0.0,False
MULTI_SLOPE,NAS100_USD,index,-0.20791832282651468,0.7218504654684902,0.18165305516241173,-1.7033925814291457,-0.008382654481114082,0.03525126820021023,0.007940447345192475,-0.0761652120327675,178,0.18886198547215496,0.18886198547215496,0.0,False
ACCEL,NAS100_USD,index,0.03734457112539429,1.1605637153034138,0.4512330237752872,-2.5525430327438396,0.002295338499367914,0.06969407911152692,0.02750866882522401,-0.14391564405835278,418,0.44612590799031476,0.44612590799031476,0.0,False
LOW_PULLBACK,NAS100_USD,index,0.5751791603230518,0.29990543201063474,0.4362536186099091,0.0,0.025264646772917756,0.019729960253191053,0.02319416476977544,-0.06515186683935392,181,0.2148910411622276,0.2148910411622276,1.138308335542634,True
HURST,NAS100_USD,index,0.09997514025457409,0.7017003630946409,0.32124211195884195,-0.7347298900781669,0.00707993448073245,0.04837545331950127,0.022528258114121767,-0.12756064188270178,445,0.47336561743341404,0.47336561743341404,0.0,False
BREAKOUT_DECAY,NAS100_USD,index,1.0161433039398071,0.9828637941945907,0.9938565619174917,-1.7682765493227002,0.061136178424142415,0.0761229627329107,0.06674261468492862,-0.08777379323297951,407,0.47760290556900725,0.47760290556900725,0.8310490859357809,True
VOLVOL_GATE,NAS100_USD,index,0.9305516414287854,0.9043021652717278,0.9163729477605556,0.5294400628328457,0.07034448451544821,0.08115849890862066,0.07438992089255508,-0.08430167086110785,453,0.5417675544794189,0.5417675544794189,0.6614247355984455,True
VANILLA,NAS100_USD,index,0.5497753584186562,0.3010266076179117,0.44727394984418806,-0.06972645602344213,0.0535047809885362,0.03374153831460105,0.04611150981874688,-0.1194899267361379,794,0.961864406779661,0.961864406779661,0.5137628341441578,True
ADX_FILTER,US30_USD,index,-1.2790331474128398,-0.30810312746477775,-0.8236718415683444,-1.58618214060791,-0.0734043761970144,-0.02485956693716792,-0.05524415094121226,-0.2452743114838084,299,0.3407990314769976,0.3407990314769976,0.0,False
MULTI_SLOPE,US30_USD,index,-0.9647184291709007,0.14859066389307762,-0.4661965257164792,-2.409445148205849,-0.03347741824677664,0.0068719149249860416,-0.018383055111093023,-0.14133532074401478,160,0.162227602905569,0.162227602905569,0.0,False
ACCEL,US30_USD,index,0.14391868593865523,0.6586947767384699,0.3458742640046762,-0.44353139928418134,0.008513463150215022,0.0421898958405199,0.021111547534360554,-0.12869815802793705,423,0.44975786924939465,0.44975786924939465,0.0,False
LOW_PULLBACK,US30_USD,index,-0.31640674974259475,-0.1407048206202006,-0.24043857176356206,-1.2357936686759268,-0.018611936569420926,-0.010229324939573747,-0.015476068538400617,-0.13063495264906333,294,0.35048426150121065,0.35048426150121065,0.0,False
HURST,US30_USD,index,-0.42932596152390073,0.6604098557919217,0.04185943971338459,-1.3132834482270463,-0.028191224851640447,0.05533683024514089,0.003055953144613104,-0.17589722823867437,455,0.4897094430992736,0.4897094430992736,0.0,False
BREAKOUT_DECAY,US30_USD,index,0.793022107633021,0.028579017762983577,0.44004924813999874,-1.0174024855720127,0.04129751888857095,0.0020695748417809013,0.026622658464287508,-0.0743598318992017,369,0.42917675544794187,0.42917675544794187,0.9601328711450617,True
VOLVOL_GATE,US30_USD,index,-0.8604334927614791,0.05600490698186937,-0.44964366811213335,-1.5646720183540404,-0.06454332696559133,0.005594105568679319,-0.0383054738746838,-0.24584012118386844,522,0.6265133171912833,0.6265133171912833,0.0,False
