name,FULL_sharpe,FULL_ret,FULL_dd,IS_sharpe,IS_ret,IS_dd,OOS_sharpe,OOS_ret,OOS_dd,2020_sharpe,2020_ret,2020_dd,2021_sharpe,2021_ret,2021_dd,2022_sharpe,2022_ret,2022_dd,2023_sharpe,2023_ret,2023_dd,2024_sharpe,2024_ret,2024_dd,2025_sharpe,2025_ret,2025_dd,raw_is_vol,scale,family,asset
T2_vol_cone__DE30_EUR,0.11783194255804771,0.006076891796484047,-0.10878945711604349,0.24583047842858638,0.012291523921429317,-0.09798859399141091,-0.07916720766358502,-0.004291470377970516,-0.10878945711604326,0.46726185914101975,0.00765943040915536,-0.012328498143425626,0.652015018269994,0.028622661614026074,-0.030579229169718336,0.17402164878885182,0.014266840924940169,-0.09020023927563492,-0.02635293563003208,-0.0009033535732788682,-0.038727354235701505,0.539452386463691,0.019677367755231066,-0.04034629338614648,-0.24398135871795784,-0.017945405431036576,-0.093531721633213,0.09156965751127175,0.5460324015501015,T2_vol_cone,DE30_EUR
T3_vov_regime__DE30_EUR,-0.612415575278164,-0.02898806955853437,-0.1851417001569291,-0.25729235702164044,-0.012864617851082023,-0.10194203820941605,-1.3177404557515178,-0.05609363880619324,-0.1558481548957551,-1.3752933494629025,-0.08447771875517131,-0.10194203820941605,0.9979186052442978,0.03658205975231498,-0.023247125851199035,0.07214056611940722,0.004452565107374903,-0.05557812400784179,-0.2367914275604324,-0.007909290347631716,-0.05364937015339588,0.2696632926976794,0.00857521888886798,-0.042053482884772286,-2.6725111712257656,-0.12821232393483653,-0.12999447926437746,0.18908120227275624,0.2644366515497043,T3_vov_regime,DE30_EUR
T1_st_lt_ratio__UK100_GBP,0.08946665397732684,0.004028156358027918,-0.08684942218790404,0.0007121714917914466,3.5608574589572335e-05,-0.08684942218790404,0.30394987597518636,0.010725669341888731,-0.07367995803624228,0.4716742951613465,0.02986066313311997,-0.08684942218790404,-1.0333175403945918,-0.03718531179490611,-0.046845807436136644,-0.11893525953937828,-0.006959141157693801,-0.0360927470281146,0.38885139637556554,0.014199413020700574,-0.03221225860723764,0.5557526421859411,0.013952203793700964,-0.01342385743053287,-0.4042318317175918,-0.01548678215899058,-0.06241881939433569,0.08670815890072577,0.5766470033949884,T1_st_lt_ratio,UK100_GBP
T2_vol_cone__UK100_GBP,-0.44456510933044896,-0.020555424547712708,-0.22658202776325342,-0.2861864285516551,-0.014309321427582757,-0.1720955496611296,-0.792157291280902,-0.031098746303503018,-0.08937697005933831,-0.02794807467333683,-0.00041452435478180077,-0.014644412535370743,0.8849839185136961,0.054077125994176745,-0.03779262733107214,-0.9860095752931721,-0.06708907043345659,-0.12624939682332625,-1.1570012306856485,-0.04463214328528035,-0.05783477343384069,-0.9935309643964224,-0.022933156805886562,-0.03632565357581108,-0.6139270804850874,-0.032822435493327945,-0.05834155974960886,0.06715817781703913,0.7445109683621313,T2_vol_cone,UK100_GBP
T3_vov_regime__UK100_GBP,-0.48550644535653315,-0.022455632727330865,-0.17572617870938134,-0.623465973399556,-0.031173298669977798,-0.14102264118356822,-0.20294915967805457,-0.007975242259902569,-0.08218235103998583,-0.5182488744203304,-0.03458188378717538,-0.06416382013274469,0.8925478522383489,0.03571796484939758,-0.024445297505769514,-2.000157567841404,-0.10339742324313113,-0.1174939404707025,-0.6552795655386886,-0.02361889835203092,-0.05567434972522045,-0.15657517965381434,-0.004965739922081782,-0.04529517997625454,-0.1384083899310667,-0.005721131802673591,-0.06142732481494384,0.1544892450146059,0.32364712504920873,T3_vov_regime,UK100_GBP
T1_st_lt_ratio__JP225_USD,-0.28283433660629026,-0.014643736003178202,-0.20733974860151894,0.22181756711085346,0.011090878355542674,-0.10229546203029183,-1.0574540974911324,-0.057761651783308166,-0.1457535069393584,0.4263387994791511,0.02676559762052605,-0.06647674122426228,1.5677316869687103,0.07120658492696393,-0.02344259079363631,-0.9919187011484367,-0.04318579147343339,-0.06329336672682118,-0.22232999884999272,-0.010274372796028705,-0.05331946637121754,-1.4602477903259947,-0.07430479723545319,-0.10500221733136161,-0.7690964140388321,-0.04394323314043635,-0.10983838322497419,0.09247293308420859,0.5406987572727743,T1_st_lt_ratio,JP225_USD
T2_vol_cone__JP225_USD,-0.03709402486407574,-0.00230126069315265,-0.14488620643585426,0.07877611917807709,0.003938805958903855,-0.0731662984019088,-0.1629599788348336,-0.01275064937973613,-0.14488620643585393,1.392192612712097,0.04379275413614867,-0.0016270397103448353,-0.6608546352060268,-0.03241555993992045,-0.03934541180040285,-0.4413678993008879,-0.03029384229912551,-0.04591802689237412,0.7799931763773936,0.034545477735723314,-0.024282671540071687,0.24467954030425973,0.02846394877793845,-0.12503531794534073,-1.0021265069321728,-0.018319730336457975,-0.021360961796665134,0.07118398142950408,0.7024052180829012,T2_vol_cone,JP225_USD
T3_vov_regime__JP225_USD,0.06043562536962442,0.0034688914022014,-0.17917160022570355,-0.40498056918969055,-0.02024902845948453,-0.17917160022570355,0.6343804857570023,0.043161817551464435,-0.10949820667490717,0.547363005319328,0.027537251177746896,-0.055950324360415915,-0.4146000761234053,-0.021199058572895727,-0.06794115626300401,-2.348908300057206,-0.12484452121297303,-0.13181635572805328,0.8112841096266245,0.03665371780147165,-0.022261187535403404,0.30009370782872624,0.01916601137858599,-0.07740210753624144,0.24498571198402927,0.016508086256847635,-0.04835245168650626,0.17976248243487328,0.2781448015334049,T3_vov_regime,JP225_USD
T1_st_lt_ratio__BTCUSDT,-0.5191271204516189,-0.02498598145713876,-0.17757081031660726,-0.8645847167748884,-0.04322923583874442,-0.17047019237727468,0.12262187926466471,0.005495307678814414,-0.08833485178003497,-1.4626406285056943,-0.08847095175990018,-0.08830424766335176,-0.612792326711067,-0.025005509118103158,-0.05334899734928966,-0.3309383569299861,-0.016468008298386818,-0.06621180495080292,-0.9192583636245584,-0.043204468660991584,-0.04986942769764491,1.6136830892347,0.07941881280887375,-0.027945508266020602,-0.8663861337093566,-0.03474602178153989,-0.0883348517800342,0.15526746475858505,0.3220249656149255,T1_st_lt_ratio,BTCUSDT
T2_vol_cone__BTCUSDT,-0.31574303178996316,-0.014744883474242519,-0.15253398412297337,-0.24745180659913715,-0.012372590329956856,-0.15253398412297337,-0.46116564149012157,-0.018729182299135207,-0.07085330782941501,0.5924758437518085,0.01638458911635555,-0.02733655242745381,-0.8226078547936381,-0.06769351173381817,-0.1065361650135207,-0.3931024256010792,-0.016652685759755214,-0.05139806742357422,0.7009139800195587,0.018290271918829475,-0.025352871016386613,-0.40282485046630734,-0.018613916808983576,-0.04554470035778224,-0.1143071236380912,-0.003045650254658926,-0.030991996617518947,0.2806254988854604,0.17817340262585302,T2_vol_cone,BTCUSDT
