strategy,symbol,asset_class,is_sharpe,oos_sharpe,full_sharpe,y2022_sharpe,is_ann_return,oos_ann_return,full_ann_return,full_max_dd,n_trades,exposure,gate_rate,vol_scale,survived
Q_WEIGHTED,US30_USD,index,-0.5406548560494511,0.5995010968306538,-0.009845073947096245,-2.4020046573351213,-0.029585082955985026,0.04778335493635321,-0.0006421685386333013,-0.18205286284494537,572,0.660411622276029,0.660411622276029,0.0,False
ANTI_QUALITY,US30_USD,index,-0.16710073594878827,0.6484497378693539,0.16180657868037257,0.02341955301838302,-0.009876113223321431,0.04341438021101363,0.010059434562646524,-0.10581528919298311,275,0.30145278450363194,0.30145278450363194,0.0,False
VANILLA,UK100_GBP,index,-1.186616474437523,0.009481773740871195,-0.6910282742028196,-4.119373434767809,-0.11362435711979668,0.001061632887091597,-0.07060822323624592,-0.3920708129116597,775,0.9609423434593924,0.9609423434593924,0.0,False
R2_FILTER,UK100_GBP,index,-0.7458118313064039,0.9598885562198333,0.11191465359031594,-2.02094619387283,-0.029892034679702563,0.06546252857341557,0.005873316075496726,-0.1074031940797785,195,0.23372597644141352,0.23372597644141352,0.0,False
HIT_FILTER,UK100_GBP,index,-1.477214329956358,-0.28029522084030184,-0.7786363701320166,-1.8164527232253815,-0.03525169867328723,-0.013335930282660807,-0.027031587156654262,-0.13964041426784546,84,0.08617482951022938,0.08617482951022938,0.0,False
DD_FILTER,UK100_GBP,index,-0.7988100201824205,0.31242998932728816,-0.3360026115787456,-3.5977210871151146,-0.07373037432224108,0.03412915234430339,-0.03327469321048697,-0.33238977831723715,702,0.8685678859268444,0.8685678859268444,0.0,False
COMBO_GATE,UK100_GBP,index,-0.909131895140812,1.2917598692080572,0.10544464106512585,-2.0061430478571647,-0.05068834887486075,0.10297584529611356,0.006947632199807237,-0.15959566154952487,287,0.3428394296342219,0.3428394296342219,0.0,False
Q_WEIGHTED,UK100_GBP,index,-0.8729860638047092,0.9244080024913189,-0.0835356669518586,-2.4899480949651327,-0.05799667605014409,0.07999381772077316,-0.006239547264400184,-0.1859017503484386,617,0.7309361438313701,0.7309361438313701,0.0,False
ANTI_QUALITY,UK100_GBP,index,0.9150407520069389,1.193959889073688,1.0105350277929441,3.3638078752418386,0.04350249195397827,0.05048750103301812,0.046122411664343506,-0.0618656729031436,213,0.23000619962802232,0.23000619962802232,1.0517107307036226,True
VANILLA,DE30_EUR,index,-0.3216349031340826,0.03995463294746301,-0.17256043567062945,-0.899536601729243,-0.030766928581390626,0.0045039701220120545,-0.017659500009180186,-0.20216826677540167,782,0.9613022113022113,0.9613022113022113,0.0,False
R2_FILTER,DE30_EUR,index,-0.516102663546667,-0.25229843150124204,-0.3824760012019039,-0.7733800881588029,-0.021370435543840872,-0.015932418809202847,-0.019349550946509177,-0.08786452852755167,161,0.1898034398034398,0.1898034398034398,0.0,False
HIT_FILTER,DE30_EUR,index,-0.3898491171805796,-0.1405493529098376,-0.20732425456992737,-1.326779643798898,-0.007888143875873764,-0.008010031811510821,-0.007933440068171316,-0.08466829574516532,128,0.13513513513513514,0.13513513513513514,0.0,False
DD_FILTER,DE30_EUR,index,0.17736703001965748,0.4644484432639194,0.29917642438657494,-0.21906451944072258,0.01425434584797881,0.048124367214420725,0.02684117811253492,-0.16948730169958548,587,0.7174447174447175,0.7174447174447175,0.0,False
COMBO_GATE,DE30_EUR,index,0.31802472790298675,0.5438664288463334,0.4163669395564126,-1.8547620203163293,0.015062995702158494,0.04200191304411095,0.025074079849505694,-0.09526072247978312,257,0.30405405405405406,0.30405405405405406,0.0,False
Q_WEIGHTED,DE30_EUR,index,0.09784234419591412,0.7043212376055679,0.37139681386687595,-2.0360485541311064,0.005578506713935387,0.05824635817017267,0.025151019079428967,-0.11699072698518875,570,0.6664619164619164,0.6664619164619164,0.0,False
ANTI_QUALITY,DE30_EUR,index,-0.33129062585974595,0.1378785989073265,-0.14005937924688575,-0.7283079289902006,-0.016890393250161388,0.00815082854608697,-0.007584533798852871,-0.1469997838529843,267,0.29484029484029484,0.29484029484029484,0.0,False
VANILLA,JP225_USD,index,-0.23098957070244377,0.40293579781645195,0.02926033634945778,-1.909774382480236,-0.022379731074438105,0.04551707262999144,0.003019920674555517,-0.3108882887216434,794,0.961864406779661,0.961864406779661,0.0,False
R2_FILTER,JP225_USD,index,0.06482471330128499,0.7428038518956506,0.37499176892054686,-0.5237345156819655,0.002832223770024808,0.047752237232669456,0.01963644188135313,-0.06518982150451724,191,0.22518159806295399,0.22518159806295399,0.0,False
HIT_FILTER,JP225_USD,index,0.09763307082956828,-0.8947432678354066,-0.12017514760655074,-1.688738565743585,0.002962281137112636,-0.013194968969928559,-0.0030820170264173035,-0.06622268226802597,71,0.07263922518159806,0.07263922518159806,0.0,False
DD_FILTER,JP225_USD,index,0.1532148428102794,0.841731572684087,0.4125619525858957,-1.2118623179601329,0.013519542535354112,0.07512907171488918,0.0365671751218872,-0.2099474949252974,610,0.7348668280871671,0.7348668280871671,0.0,False
COMBO_GATE,JP225_USD,index,0.797648113900998,0.44554585797962964,0.6362217583423936,0.2192658161289015,0.04180931562922218,0.03084661667963084,0.037708257547595395,-0.08115148172614961,234,0.26634382566585957,0.26634382566585957,0.9539119474889112,True
Q_WEIGHTED,JP225_USD,index,0.5262428095290074,1.191086996598382,0.8085144998029239,-1.5595458104886926,0.03188218392723329,0.09267195629691961,0.0546231520413169,-0.13946779301442946,524,0.6023002421307506,0.6023002421307506,0.8252929139516986,True
ANTI_QUALITY,JP225_USD,index,0.6312875675178001,0.1957483949760771,0.47051726786037323,0.5177500330326057,0.037320558957148975,0.011322727437706525,0.027594977916582743,-0.08654921162591822,324,0.3595641646489104,0.3595641646489104,0.8457638164565503,True
