sleeve,FULL_sharpe,FULL_ret,FULL_vol,IS_sharpe,IS_ret,IS_vol,OOS_sharpe,OOS_ret,OOS_vol,Y2022_sharpe,Y2022_ret,Y2022_vol,scale
CORR_BREAKDOWN,-0.18778451517186734,-0.00778371272695444,0.041450237362918335,-0.07810904889236998,-0.0039054524446185,0.05000000000000001,-0.7032019460840192,-0.014278608173618161,0.020305131766390393,0.0,0.0,0.0,1.4333661354883331
BETA_DRIFT_SPX_NAS,-0.20543265561184235,-0.008119441497401528,0.03952361650205662,-0.2599112913100942,-0.012995564565504712,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2.061767389338554
CUMRES_ZSCORE_FADE,-0.388491527773976,-0.061294820408613254,0.1577764662200678,0.5113527331321055,0.025567636656605285,0.050000000000000024,-0.8286189446206363,-0.20687895269983933,0.2496671769851388,1.3465677138075633,0.1273100825377893,0.0945441370919302,3.1022910059410433
XS_OUTLIER_2D,-0.13267639342059834,-0.005889859937275771,0.044392674427049625,-0.0398208446756956,-0.00199104223378478,0.05,-0.3761128656153899,-0.01240949804601049,0.032994080183102126,-1.5624919757271944,-0.07384666414370368,0.04726210776815986,0.04499981136720569
VOL_REGIME_FADE,1.0685052661735241,0.044615772713404965,0.04175531382562172,1.4595521037528993,0.07297760518764498,0.05000000000000001,-0.12067720408594584,-0.0026227196219728954,0.021733347584892707,1.6167893368126418,0.12402608861345982,0.07671134747707228,2.6266422702699725
RANGE_EXPANSION_FADE,0.3818313402343448,0.022695621034195392,0.059438863819471194,0.9022261004992497,0.04511130502496248,0.049999999999999996,-0.20247851143622636,-0.014696880791764299,0.0725848915399267,0.7005545683345027,0.041207768847537594,0.05882164032632729,8.029128576892534
ASSET_CLASS_CALM,-0.4611654081536793,-0.02172305047909,0.04710468325467071,-0.7426832508468568,-0.03713416254234284,0.05,0.09555571262868279,0.00399605771526933,0.04181913990634444,-1.2828327705248495,-0.0749070033409843,0.05839186919923893,0.08506667991534374
