sleeve,FULL_sharpe,FULL_ret,FULL_vol,IS_sharpe,IS_ret,IS_vol,OOS_sharpe,OOS_ret,OOS_vol,Y2022_sharpe,Y2022_ret,Y2022_vol,Y2024_25_sharpe,Y2024_25_ret,Y2024_25_vol,scale
MOM_DIVERGENCE,0.23138629443826902,0.00896478770839618,0.038743814667847036,0.21857547890921336,0.01092877394546067,0.05000000000000001,0.6625462028963249,0.0061921803916259914,0.009346035589000186,0.23618994635243898,0.005105529710180339,0.021616202505766045,0.6625462028963249,0.0061921803916259914,0.009346035589000186,0.20679779647825094
VOL_ADJ_FUND,0.5668048716338963,0.026026875417124295,0.04591858101377657,1.0492039742455435,0.05246019871227719,0.05000000000000001,-0.4755770770604634,-0.018099697964461658,0.03805839019057791,0.5532832044185538,0.03342189913391801,0.06040649502281772,-0.4755770770604634,-0.018099697964461658,0.03805839019057791,0.13870358990640255
CROSS_FUND_SPRD,0.17586895615742265,0.00805262554447039,0.045787646213481685,0.15262502520033822,0.007631251260016911,0.05,0.23230413648754086,0.008766553472129667,0.03773739720988499,1.05358318471184,0.03465397499190891,0.032891541450888795,0.23230413648754086,0.008766553472129667,0.03773739720988499,0.3178031419670208
WKND_FUND_SPIKE,1.0095425302591001,0.044353724015490134,0.04393447793042132,1.0819241156556385,0.05409620578278193,0.05,0.8987970806181695,0.02812984569028358,0.031297215241216175,1.6034824584397742,0.07378316353557139,0.04601432534994123,0.8987970806181695,0.02812984569028358,0.031297215241216175,0.205315387865965
VOL_OI_PROXY,0.17780400279030306,0.007352012088781472,0.04134896837756923,0.20779470042108844,0.010389735021054423,0.05,0.11553803457378091,0.0022859669297085597,0.01978540606252718,0.6036995003494054,0.03136478497821237,0.05195430004507086,0.11553803457378091,0.0022859669297085597,0.01978540606252718,0.20994203906628034
EIGHTHOUR_CYCLE,-2.2608461309772365,-0.1012399747350512,0.044779683742250456,-1.4308687996440246,-0.07154343998220124,0.05,-4.413047045489821,-0.150963293629669,0.034208403416853446,-3.1050330474609704,-0.14917514471956264,0.048043013532994526,-4.413047045489821,-0.150963293629669,0.034208403416853446,0.46578291612856804
