strategy,symbol,asset_class,is_sharpe,oos_sharpe,full_sharpe,yr2022_sharpe,is_ann_return,oos_ann_return,full_ann_return,full_max_dd,is_n,oos_n,n_trades,exposure,survived,vol_scale
AROON_TREND,NAS100_USD,index,-0.5505434928215436,-0.6711144396315648,-0.5747884024654503,-0.7562865150016853,-0.10899182820313799,-0.08802315257760436,-0.10114761419794444,-0.4845294936489676,1034,618,123,0.3141646489104116,False,0.0
AROON_TREND,US30_USD,index,0.30611716509669046,0.636675746409715,0.35527992426431676,0.060000627213083496,0.0557953603483719,0.05140267755034081,0.054152092812546716,-0.21326194299689327,1034,618,124,0.2717917675544794,False,0.0
AROON_TREND,UK100_GBP,index,0.6356254618929484,-0.1744620778203661,0.43157599286295983,0.9845492684164376,0.10261503810270044,-0.013826038534252896,0.058940610721822106,-0.1792462033755,1008,605,125,0.2572845629262244,False,0.0
AROON_TREND,DE30_EUR,index,0.11499273836315838,-0.499675200484757,-0.04997391324600112,0.30887973965448623,0.021930941480339004,-0.05964765573492305,-0.008385429106413784,-0.2624689510104383,1023,605,124,0.29238329238329236,False,0.0
AROON_TREND,JP225_USD,index,0.4328749755421536,0.12032936447050083,0.3235440256841846,1.1554665918674851,0.07346459241190542,0.018261065404913967,0.05281339405214711,-0.1724234038741017,1034,618,134,0.286319612590799,False,0.0
OBV_MOM,BTCUSDT,crypto,0.7336030642779708,-0.5233709545563517,0.35021757287619726,-0.7569261704017725,0.4474836115101915,-0.23063028147593928,0.19366282244386246,-0.7648815134454924,1461,874,213,0.7708779443254818,False,0.0
OBV_MOM,ETHUSDT,crypto,0.6603111081979544,-0.14993389114645264,0.3980784149181804,0.18373403997706042,0.5441115260482615,-0.09741651507035873,0.3039849701863027,-0.9376043950396206,1461,874,218,0.8389721627408994,False,0.0
OBV_MOM,SOLUSDT,crypto,1.0095497405399196,0.3536876054308069,0.7928495392284575,0.7310099927903694,1.2654760921437187,0.2630913961175147,0.8503854111106244,-0.8810574405099644,1238,875,188,0.8206341694273545,True,0.039888139602453514
CCI_REV,BTCUSDT,crypto,-0.6336425054360111,0.02614644553973651,-0.43784971564522496,1.4711043166627964,-0.3366603355696216,0.009282334596569863,-0.20717258665088437,-0.9113933680683999,1461,874,170,0.4895074946466809,False,0.0
CCI_REV,ETHUSDT,crypto,-0.6724634396090959,-0.07476590849108668,-0.4838606885582761,-0.8352763541204724,-0.4693692155086804,-0.03879542273537052,-0.3082036930744736,-0.9695592366391121,1461,874,179,0.515203426124197,False,0.0
CCI_REV,SOLUSDT,crypto,-0.9910566768162186,0.07279836054892022,-0.6705776596450764,-0.09942447455541903,-1.0859852593529444,0.04322672156057984,-0.6183749974980776,-0.999298440739223,1238,875,153,0.513961192617132,False,0.0
CCI_REV,EUR_USD,forex,0.05137789362798943,-0.683894131485751,-0.19611875748897914,-0.3130215024904047,0.0034801080498414057,-0.03949221662990654,-0.012589156908809815,-0.13095323886190935,1038,620,133,0.525934861278649,False,0.0
CCI_REV,GBP_USD,forex,0.015188985488965323,0.7434490146645206,0.22495156550245915,-0.19381510983576122,0.0013229285520665976,0.044801367653538954,0.0175814522208922,-0.15249202162734488,1038,620,141,0.5458383594692401,False,0.0
CCI_REV,USD_JPY,forex,-0.4196531644440699,-0.15221410919385414,-0.32394888882243245,-2.5503907898275546,-0.038485821751162747,-0.012994302045933754,-0.028959153748003015,-0.3585702235062158,1039,620,132,0.5334538878842676,False,0.0
CCI_REV,XAU_USD,forex,0.044145210662621386,-0.649800747019501,-0.26153071659752564,-0.22368017498449233,0.006074863205963615,-0.11969367629124551,-0.04098346843125777,-0.3937273119062673,1032,617,115,0.5009096422073984,False,0.0
CCI_REV,SPX500_USD,index,-0.12986719877426642,0.07151581046488559,-0.07070490810770172,1.4500109720488743,-0.027367268061814973,0.010214412479652345,-0.013308261660709156,-0.312438907596459,1034,618,127,0.5702179176755447,False,0.0
CCI_REV,NAS100_USD,index,-0.3489533671028209,-0.41132224881652474,-0.3680260110038943,0.5175191548488489,-0.08818552228728081,-0.08570711161613037,-0.08725836865848481,-0.4137110725779207,1034,618,131,0.5774818401937046,False,0.0
CCI_REV,US30_USD,index,-0.027039012840085683,0.7727887703455432,0.18199723481673155,0.20010350492056017,-0.005787038881647067,0.10074596512068724,0.03406610668339083,-0.35465122295402496,1034,618,129,0.5484261501210653,False,0.0
CCI_REV,UK100_GBP,index,-0.2158021356554819,0.2730111497722871,-0.09597483495025336,0.24388884607343478,-0.043764980712715514,0.02870693248658907,-0.016582397026677517,-0.28870709854068455,1008,605,117,0.5040297582145071,False,0.0
CCI_REV,DE30_EUR,index,-0.21543968096348978,-0.01370152034971945,-0.15787543569742227,-0.5020445540526887,-0.04970329946483464,-0.0019499261947665534,-0.03195711345230934,-0.3930330889149164,1023,605,136,0.5331695331695332,False,0.0
CCI_REV,JP225_USD,index,0.19143121638351182,-0.49408130014553403,-0.0697682820697796,0.35729166988454175,0.04008052635260206,-0.10655781992483113,-0.014775707303241585,-0.3289821683826557,1034,618,120,0.5030266343825666,False,0.0
