sleeve,FULL_sharpe,FULL_ret,FULL_vol,IS_sharpe,IS_ret,IS_vol,OOS_sharpe,OOS_ret,OOS_vol,Y2022_sharpe,Y2022_ret,Y2022_vol,Y2024_sharpe,Y2024_ret,Y2024_vol,Y2025_sharpe,Y2025_ret,Y2025_vol,scale,survived
USDJPY_CARRY,0.36958067249382365,0.01978842742406491,0.05354291741107108,0.40702996019400034,0.02035149800970002,0.05000000000000001,0.32039097540398687,0.01893740545670084,0.05910717501584531,0.5883118763429996,0.04453783318659957,0.07570446046993103,0.7192305574346738,0.050374427652323604,0.07003933179924576,-0.6872816022664276,-0.02127848413967924,0.030960357544141778,0.9240646818948177,False
EURGBP_MEANREV,1.1558696796217418,0.052380928004603734,0.04531733025624946,1.2238736032866426,0.061193680164332145,0.05000000000000001,1.044519879182825,0.037879600582438555,0.03626508344874535,1.071939186410526,0.07311220293777158,0.06820555108409987,1.3751628502618851,0.04820507961017434,0.03505408803109697,0.6130378126608618,0.02509820616314567,0.0409407146587061,2.216928018263447,True
JPY_BASKET,0.2555527764473778,0.01571386915969311,0.0614897219202345,0.34196365774719,0.017098182887359502,0.05,0.1747610331285785,0.013470367868566624,0.07707878368203483,-0.09484731208848686,-0.001306139150318177,0.013770966425486338,0.6970745559636549,0.053121933051333364,0.07620696035576303,-0.46484779879491517,-0.03424646767309386,0.07367243162573942,1.2808980057865271,False
GBP_BOLLINGER,0.0037540275083195783,0.0001724751501309089,0.045944029378760264,0.18890809839558795,0.009445404919779398,0.05,-0.4003888435962478,-0.015331440192411649,0.038291377089097606,1.018305982373804,0.06876625981692219,0.0675300558056421,-0.2436951709475243,-0.00847944050333077,0.034795275057611534,-0.14199970271175905,-0.0056995048795171355,0.04013744233737158,0.5372552650092478,False
XAU_DONCHIAN,0.28798594342650513,0.017272532369818676,0.05997699805868017,-0.027415505816808176,-0.0013707752908404093,0.05000000000000002,0.6578955304978342,0.048538191831425534,0.07377796258122675,-0.7435087431285464,-0.03746883958900159,0.050394618671650966,0.34229326409345656,0.01791829805112819,0.05234779626348693,1.0080662924088195,0.07554506550015966,0.07494057292565684,0.48968282969359167,False
DXY_TSMOM,-0.02471567769450014,-0.0012767309313105703,0.05165672360239085,-0.02085895858213968,-0.001042947929106984,0.05,-0.030750108927811038,-0.0016736640632690743,0.05442790681483985,1.1252922085131314,0.09475723572153459,0.08420678202929976,0.19059393093548707,0.009073071341262846,0.047604198605536566,0.22493018736716386,0.014393328651721988,0.06399020433938953,1.1113302147814283,False
RISK_OFF_DXY,0.0652587091663775,0.0026626290479751604,0.04080112956550781,0.3089247557842389,0.015446237789211944,0.049999999999999996,-1.1337090919445285,-0.018709434579797627,0.01650285307997959,0.9078462779833125,0.069361346316075,0.07640208259723676,-1.1631483849046818,-0.015841612453294567,0.013619597171682237,-1.749922842619434,-0.03381171373229442,0.01932183117381459,1.9465929424513952,False
ASIAN_FX_MOM,-3.196254226149874,-0.15150324983407346,0.0474002501411067,-3.032712067692269,-0.15163560338461346,0.05,-3.5474903434209595,-0.15180317904601723,0.042791710293883005,-3.3323929764076126,-0.233016898568023,0.06992479585022411,-3.118641936574187,-0.10748922664948178,0.03446667775126444,-3.8932061807460365,-0.1979462819154591,0.05084402744822716,4.059506444587352,False
