sleeve,family,variant,best_pick,best_oos,n_nonzero_days,sharpe_full,sharpe_is,sharpe_oos,sharpe_2022,is_sharpe_lift,oos_sharpe_lift,sharpe_2022_lift,maxdd_full,maxdd_is,maxdd_oos,maxdd_oos_improve
D1REV_UK,volcond,volcond_2.0x,False,False,1128,0.5366388651472835,0.6285356383304656,0.3307121453848168,0.8951138608348618,0.0,0.0,0.0,-0.03819044277051453,-0.029638093224896522,-0.024303891351189155,0.0
D1REV_UK,volcond,volcond_2.5x,False,False,1128,0.5366388651472835,0.6285356383304656,0.3307121453848168,0.8951138608348618,0.0,0.0,0.0,-0.03819044277051453,-0.029638093224896522,-0.024303891351189155,0.0
D1REV_UK,eqprot,eqprot_5pct_21d_5d,False,False,1128,0.5366388651472835,0.6285356383304656,0.3307121453848168,0.8951138608348618,0.0,0.0,0.0,-0.03819044277051453,-0.029638093224896522,-0.024303891351189155,0.0
PAIRS_EXP,baseline,baseline,False,False,510,0.6898527690180148,1.1375676440854767,0.5179293431345128,1.6960263704035297,0.0,0.0,0.0,-0.1039350955965811,-0.03804662709477502,-0.10393509559658232,0.0
PAIRS_EXP,fixed,fixed3pct_cd1,False,False,506,0.6788769045108884,1.1375676440854767,0.4969132302742485,1.6960263704035297,0.0,-0.02101611286026428,0.0,-0.11444057192818458,-0.03804662709477502,-0.11444057192818469,0.01050547633160237
PAIRS_EXP,fixed,fixed3pct_cd2,False,False,504,0.7688836245895142,1.1375676440854767,0.6521962855820003,1.6960263704035297,0.0,0.1342669424474875,0.0,-0.07420557190073684,-0.03804662709477502,-0.07420557190073696,-0.02972952369584536
PAIRS_EXP,fixed,fixed3pct_cd5,False,False,495,0.5910199372488184,1.1375676440854767,0.2591421463611401,1.6960263704035297,0.0,-0.2587871967733727,0.0,-0.12240985986997643,-0.03804662709477502,-0.12240985986997632,0.018474764273394007
PAIRS_EXP,atr,atr_1.5x,False,True,468,0.8224686363615733,0.9703543102553006,0.8659350913567336,1.5269603557013858,-0.16721333383017611,0.34800574822222086,-0.16906601470214389,-0.07323265331198436,-0.03804662709477524,-0.07323265331198459,-0.03070244228459773
PAIRS_EXP,atr,atr_2.0x,True,False,479,0.8160187286336332,0.998807603471119,0.838214145056335,1.5269603557013858,-0.13876004061435776,0.3202848019218222,-0.16906601470214389,-0.07201684061903724,-0.03804662709477513,-0.0720168406190369,-0.03191825497754541
PAIRS_EXP,atr,atr_2.5x,False,False,484,0.7926265218084976,0.9501971039780026,0.8233537466617615,1.54715164483544,-0.18737054010747412,0.30542440352724876,-0.14887472556808956,-0.07235511501326419,-0.03804662709477502,-0.07235511501326419,-0.031579980583318124
PAIRS_EXP,trail,trail_arm20_frac50,False,False,508,0.6039983974930869,1.1375676440854767,0.31151699350629175,1.6960263704035297,0.0,-0.20641234962822103,0.0,-0.10777394739542578,-0.03804662709477502,-0.10777394739542612,0.003838851798843801
PAIRS_EXP,trail,trail_arm15_frac50,False,False,508,0.6039983974930869,1.1375676440854767,0.31151699350629175,1.6960263704035297,0.0,-0.20641234962822103,0.0,-0.10777394739542578,-0.03804662709477502,-0.10777394739542612,0.003838851798843801
PAIRS_EXP,trail,trail_arm20_frac30,False,False,510,0.6898527690180148,1.1375676440854767,0.5179293431345128,1.6960263704035297,0.0,0.0,0.0,-0.1039350955965811,-0.03804662709477502,-0.10393509559658232,0.0
PAIRS_EXP,tpsl,tpsl_2.0x_1.0x,False,False,398,0.7456386496638965,1.1136869013520052,0.5993022478240102,1.8279430628879585,-0.023880742733471516,0.08137290468949743,0.13191669248442883,-0.08417498675158741,-0.029015399706196043,-0.08417498675158763,-0.019760108844994684
PAIRS_EXP,tpsl,tpsl_3.0x_1.5x,False,False,436,0.7942840175326615,0.9666824591273083,0.7776864769815243,1.6336550104013468,-0.1708851849581684,0.2597571338470115,-0.06237136000218291,-0.06450497939550093,-0.038046627094775354,-0.06450497939550126,-0.039430116201081056
PAIRS_EXP,time,time_5d,False,False,510,0.6898527690180148,1.1375676440854767,0.5179293431345128,1.6960263704035297,0.0,0.0,0.0,-0.1039350955965811,-0.03804662709477502,-0.10393509559658232,0.0
