sleeve,FULL_sharpe,FULL_ret,FULL_vol,IS_sharpe,IS_ret,IS_vol,OOS_sharpe,OOS_ret,OOS_vol,Y2022_sharpe,Y2022_ret,Y2022_vol,Y2024_sharpe,Y2024_ret,Y2024_vol,Y2025_sharpe,Y2025_ret,Y2025_vol,scale,survived
BTC_LEAD_ETH,-1.933075485183663,-0.09067969623296296,0.046909547468782585,-1.5304371462386992,-0.07652185731193498,0.05000000000000001,-2.7752079210741893,-0.11443384328208636,0.04123433145787249,-0.06331967113526214,-0.0029723626617984074,0.046942168342108244,-4.804129610426087,-0.18175220121707347,0.03783249328299316,-1.791884104058139,-0.08002065812632658,0.044657273282965766,0.09139460355986302,False
NAS_LEAD_SPX,-0.4803792242890449,-0.020808512906745694,0.04331684605540972,-0.4390130996760437,-0.021950654983802182,0.049999999999999996,-0.6545302048450685,-0.018970419317722618,0.028983260325187037,-0.8339615568193768,-0.05100789762440255,0.06116336803214308,-0.6958594665651029,-0.01694621076047534,0.02435292120710108,-0.323873208080036,-0.011234962598895393,0.03468938559474482,0.3654484809103211,False
EUR_LEAD_GBP_FLIP,-1.1927125561440226,-0.050124696044869084,0.042025797235605206,-1.2013609830941467,-0.060068049154707336,0.05,-1.4438691085784114,-0.0336716745471517,0.02332044805661351,-0.5532953891660202,-0.03841363182403714,0.06942698706009072,0.018064596728579203,0.0003565771591228904,0.01973900466644602,-2.7727735159013527,-0.07590025312577561,0.027373405253080154,1.2613823330576337,False
DXY_LEAD_XAU_FLIP,-0.46791728608114913,-0.023980142902970777,0.051248679235184294,-0.7778182387880526,-0.038890911939402625,0.049999999999999996,0.016285443946023277,0.0008684360263970037,0.05332590436437356,-0.14161550049602986,-0.006413917564886172,0.045291070133004145,1.427981319676457,0.05903367427940361,0.04134064883480345,-1.3134886227640108,-0.06724420418591956,0.05119511735428336,0.7538375876745024,False
JP225_LEAD_JPY_FLIP,-1.022852300621959,-0.052829676750919756,0.05164936982474983,-1.195107685185595,-0.05975538425927975,0.05,-0.7619809044310917,-0.041431520194800356,0.05437343633399036,-0.10481489933450451,-0.007276427973537891,0.06942169500460064,-0.9216907329555813,-0.059533322356246164,0.06459142988813714,-0.5682647855401404,-0.027053229195318662,0.04760673172736605,1.6616011098869026,False
SPX_LEAD_EU_FLIP,0.19684258802581678,0.008993097966475034,0.04568674927854306,0.4938600453683119,0.024693002268415597,0.05,-0.46008316726781623,-0.017228243223033,0.03744593249377535,-0.3455307667426201,-0.016958603491066506,0.0490798653067519,-1.0457859066128905,-0.0072135295227716174,0.006897711546080135,-0.1791598179554157,-0.009861517523260517,0.05504313208062411,1.1109230172920808,False
ASIAPM_LEAD_LON,-1.5206583034141614,-0.06899196415291993,0.04536980069619855,-1.3696159868946258,-0.0684807993447313,0.05,-1.9237840630991816,-0.07008399876622017,0.0364302834764709,-0.7564251404952379,-0.04638735985103477,0.06132445547838954,-2.2599413740854386,-0.07498664804577455,0.033180793495636775,-0.7198979536336804,-0.028296043584051498,0.03930563136237212,2.099455220520075,False
