sleeve,family,variant,best_pick,n_nonzero_days,sharpe_full,sharpe_is,sharpe_oos,is_sharpe_lift,oos_sharpe_lift,maxdd_full,maxdd_is,maxdd_oos,maxdd_oos_improve
EVENT_VOLSPIKE,baseline,baseline,False,210,0.8436786506897226,0.9811429159443622,0.5454931846850496,0.0,0.0,-0.021708976943530134,-0.014068659500022895,-0.021708976943530023,0.0
EVENT_VOLSPIKE,fixed,fixed_2pct_cd1,False,210,0.8436786506897226,0.9811429159443622,0.5454931846850496,0.0,0.0,-0.021708976943530134,-0.014068659500022895,-0.021708976943530023,0.0
EVENT_VOLSPIKE,fixed,fixed_3pct_cd2,False,210,0.8436786506897226,0.9811429159443622,0.5454931846850496,0.0,0.0,-0.021708976943530134,-0.014068659500022895,-0.021708976943530023,0.0
EVENT_VOLSPIKE,fixed,fixed_5pct_cd3,False,210,0.8436786506897226,0.9811429159443622,0.5454931846850496,0.0,0.0,-0.021708976943530134,-0.014068659500022895,-0.021708976943530023,0.0
EVENT_VOLSPIKE,atr,atr_1.5x,False,187,0.8594726965577195,0.9822755961911966,0.619719496949801,0.0011326802468344388,0.0742263122647514,-0.017215919336437957,-0.014068659500022895,-0.017215919336437846,-0.004493057607092177
EVENT_VOLSPIKE,atr,atr_2.0x,False,189,0.8594080162409089,0.9822320477611867,0.6195647777568644,0.0010891318168244624,0.07407159307181477,-0.017226187382695102,-0.014068659500022895,-0.017226187382694325,-0.004482789560835698
EVENT_VOLSPIKE,time,time_3bar,True,197,0.8770227578854098,0.9800861535766997,0.7074818023349574,-0.0010567623676625004,0.1619886176499078,-0.01599746920470202,-0.013650192075648437,-0.015997469204702353,-0.00571150773882767
EVENT_VOLSPIKE,trail,trail_arm2pct_frac50,False,210,0.8436786506897226,0.9811429159443622,0.5454931846850496,0.0,0.0,-0.021708976943530134,-0.014068659500022895,-0.021708976943530023,0.0
EVENT_VOLSPIKE,eqprot,eqprot_5pct_21d,False,210,0.8436786506897226,0.9811429159443622,0.5454931846850496,0.0,0.0,-0.021708976943530134,-0.014068659500022895,-0.021708976943530023,0.0
STATARB_XS,baseline,baseline,True,1965,0.9072728148350082,0.7300483870633765,1.344987603958842,0.0,0.0,-0.056494019164564646,-0.056494019164564646,-0.018478792536350874,0.0
STATARB_XS,fixed,fixed_2pct_cd1,False,1963,0.879254475984523,0.6876457544396938,1.344987603958842,-0.04240263262368271,0.0,-0.056444431188683475,-0.056444431188683475,-0.018478792536350874,0.0
STATARB_XS,fixed,fixed_3pct_cd2,False,1963,0.8898512088713164,0.7028522037097512,1.344987603958842,-0.02719618335362528,0.0,-0.056494019164564646,-0.056494019164564646,-0.018478792536350874,0.0
STATARB_XS,fixed,fixed_5pct_cd3,False,1965,0.9072728148350082,0.7300483870633765,1.344987603958842,0.0,0.0,-0.056494019164564646,-0.056494019164564646,-0.018478792536350874,0.0
STATARB_XS,atr,atr_1.5x,False,1771,0.744157575089759,0.7376713526128843,0.7791666945836347,0.00762296554950781,-0.5658209093752072,-0.04745927125948979,-0.04745927125948979,-0.03142848588224023,0.012949693345889357
STATARB_XS,atr,atr_2.0x,False,1815,0.8355102622673795,0.7806258621078179,0.9747437623768306,0.05057747504444143,-0.3702438415820114,-0.04523917585853743,-0.04523917585853743,-0.02633327762917137,0.007854485092820496
STATARB_XS,time,time_3bar,False,1480,0.5583319502644735,0.36564533241006436,1.0588852945028453,-0.36440305465331213,-0.2861023094559967,-0.055861772224797046,-0.055861772224797046,-0.02192238528422641,0.0034435927478755346
STATARB_XS,trail,trail_arm2pct_frac50,False,1964,0.9074654150199428,0.7303275214371779,1.344987603958842,0.00027913437380144845,0.0,-0.056494019164564646,-0.056494019164564646,-0.018478792536350874,0.0
STATARB_XS,eqprot,eqprot_5pct_21d,False,1965,0.9072728148350082,0.7300483870633765,1.344987603958842,0.0,0.0,-0.056494019164564646,-0.056494019164564646,-0.018478792536350874,0.0
MICROSTR_D1,baseline,baseline,True,2156,1.4606565388713277,1.6298411303629181,1.1324338268246583,0.0,0.0,-0.019125165529118915,-0.019125165529118915,-0.014215642268547435,0.0
MICROSTR_D1,fixed,fixed_2pct_cd1,False,2156,1.4606565388713277,1.6298411303629181,1.1324338268246583,0.0,0.0,-0.019125165529118915,-0.019125165529118915,-0.014215642268547435,0.0
MICROSTR_D1,fixed,fixed_3pct_cd2,False,2156,1.4606565388713277,1.6298411303629181,1.1324338268246583,0.0,0.0,-0.019125165529118915,-0.019125165529118915,-0.014215642268547435,0.0
MICROSTR_D1,fixed,fixed_5pct_cd3,False,2156,1.4606565388713277,1.6298411303629181,1.1324338268246583,0.0,0.0,-0.019125165529118915,-0.019125165529118915,-0.014215642268547435,0.0
MICROSTR_D1,atr,atr_1.5x,False,2040,1.4189780579702784,1.563043819382206,1.1544466333999903,-0.06679731098071207,0.022012806575332,-0.019125165529118693,-0.019125165529118693,-0.01440642751748289,0.00019078524893545445
