sleeve,FULL_sharpe,FULL_ret,FULL_vol,IS_sharpe,IS_ret,IS_vol,OOS_sharpe,OOS_ret,OOS_vol,Y2022_sharpe,Y2022_ret,Y2022_vol,scale
GAP_FILL_INDEX,1.0657467120112318,0.045137023787849076,0.04235248702073723,0.9592905727446508,0.04796452863723255,0.05000000000000001,1.6305852634545948,0.0406144905267695,0.02490792198178139,1.0439921491429256,0.028863579521886156,0.027647314728929676,0.5436956951312286
GAP_AND_GO,0.49644006039930194,0.02013410199133382,0.040556964671906906,0.6247051686193883,0.031235258430969425,0.05000000000000002,0.11172984642175332,0.0016566639608128772,0.01482740748214554,1.0044214613698437,0.01564546571981527,0.015576594409360559,1.041937830134604
RANGE_EXPANSION,1.115047660364183,0.05312631258916698,0.047644880553191354,1.232026134540103,0.061601306727005145,0.05,0.9004444699096394,0.03919340649447868,0.04352673352351398,1.054109601264835,0.01681291337014763,0.015949872147994548,0.7926766507924847
INSIDE_BAR,0.33227515048337214,0.020212607853890407,0.06083093431599212,1.407260250085553,0.07036301250427766,0.05,-0.8435248201334383,-0.06358565752406455,0.07538089692963136,1.4777065270025842,0.06188161372628254,0.041876795287495085,9.706069572021013
THREE_BAR_DRIVE,0.69951385353215,0.03215698226418976,0.045970472352784945,1.4602631992194295,0.07301315996097148,0.05,-0.9493895957687011,-0.03613381092600161,0.03806004519856236,0.40920102209333375,0.02241543591611992,0.05477854332193538,0.5090921941132808
CLOSE_NEAR_EXTREME,0.39381433739154065,0.017555386424678358,0.044577824517405336,0.7896479321702745,0.03948239660851373,0.05,-0.5664426595536595,-0.019043272923369194,0.033619065587988634,1.3323008821203057,0.08087444546328441,0.06070283863700206,0.6817440273158514
DOJI,1.576284039744699,0.07117444737968723,0.04515331347972978,2.0424821196911154,0.10212410598455579,0.05000000000000001,0.5511007566971293,0.019555079970387017,0.03548367468697558,0.5235035799016228,0.018977062095180942,0.03625010950020079,0.5098682570078312
PIVOT_EQ,1.093019374511543,0.04724241671063768,0.043221938981410774,1.1960263097562447,0.059801315487812236,0.05,0.9253631769526494,0.026450974860464584,0.02858442557393666,0.5808041844937318,0.011302047183456497,0.019459307431312887,0.6673320723769044
